,2021-08-31,2021-05-31,2021-02-28,2020-11-30
Investments,-3077000.0,-7360000.0,92000.0,-1069000.0
Change To Liabilities,-42912000.0,119563000.0,23494000.0,3386000.0
Total Cashflows From Investing Activities,-90517000.0,-108460000.0,-31967000.0,-143683000.0
Net Borrowings,60076000.0,61240000.0,6563000.0,-43127000.0
Total Cash From Financing Activities,-7187000.0,-19929000.0,-69643000.0,-101139000.0
Change To Operating Activities,-81513000.0,88409000.0,-57442000.0,22741000.0
Net Income,134582000.0,156147000.0,38242000.0,127659000.0
Change In Cash,-33492000.0,-2510000.0,-23731000.0,21180000.0
Repurchase Of Stock,-18302000.0,-31071000.0,-25982000.0,-8614000.0
Effect Of Exchange Rate,-11895000.0,11629000.0,5476000.0,4588000.0
Total Cash From Operating Activities,76107000.0,114250000.0,72403000.0,261414000.0
Depreciation,37944000.0,37738000.0,36613000.0,37189000.0
Other Cashflows From Investing Activities,250000.0,3741000.0,961000.0,459000.0
Dividends Paid,-48901000.0,-49263000.0,-49438000.0,-49397000.0
Change To Inventory,-68155000.0,-11100000.0,-79357000.0,-21740000.0
Change To Account Receivables,98166000.0,-269650000.0,90005000.0,90335000.0
Other Cashflows From Financing Activities,-60000.0,-835000.0,-786000.0,-1000.0
Change To Netincome,-2005000.0,-6857000.0,20848000.0,1844000.0
Capital Expenditures,-51888000.0,-53973000.0,-32283000.0,-29455000.0
