,2021-05-31,2020-05-31,2019-05-31,2018-05-31
Investments,-9371000.0,2446000.0,49956000.0,-43150000.0
Change To Liabilities,151388000.0,-27111000.0,-29628000.0,51641000.0
Total Cashflows From Investing Activities,-326388000.0,-209613000.0,-248246000.0,-261193000.0
Net Borrowings,-188278000.0,14271000.0,354974000.0,74676000.0
Total Cash From Financing Activities,-459619000.0,-316870000.0,-53842000.0,-239376000.0
Change To Operating Activities,105322000.0,-2204000.0,1477000.0,-19367000.0
Net Income,502643000.0,304385000.0,266558000.0,337770000.0
Change In Cash,13288000.0,10248000.0,-21254000.0,-106075000.0
Repurchase Of Stock,-72782000.0,-143075000.0,-221980000.0,-17152000.0
Effect Of Exchange Rate,33139000.0,-13188000.0,-12107000.0,4111000.0
Total Cash From Operating Activities,766156000.0,549919000.0,292941000.0,390383000.0
Depreciation,146857000.0,156842000.0,141742000.0,128499000.0
Other Cashflows From Investing Activities,5405000.0,799000.0,6760000.0,9018000.0
Dividends Paid,-194720000.0,-185101000.0,-181409000.0,-167476000.0
Change To Inventory,-68802000.0,21309000.0,-16829000.0,-34102000.0
Change To Account Receivables,-88618000.0,82060000.0,-131204000.0,-106179000.0
Other Cashflows From Financing Activities,-3839000.0,-2965000.0,-5427000.0,-129424000.0
Change To Netincome,17366000.0,14638000.0,60825000.0,32121000.0
Capital Expenditures,-157199000.0,-147756000.0,-136757000.0,-114619000.0
