Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,10225000.0,11928000.0,13626000.0,15325000.0
Capital Surplus,1253971000.0,935834000.0,37902000.0,24972000.0
Total Liab,373148000.0,341263000.0,29606000.0,25430000.0
Total Stockholder Equity,743266000.0,571039000.0,-258112000.0,-224616000.0
Other Current Liab,79509000.0,63982000.0,14080000.0,14934000.0
Total Assets,1116414000.0,912302000.0,332688000.0,362489000.0
Common Stock,14000.0,12000.0,1000.0,1000.0
Other Current Assets,300000.0,500000.0,,
Retained Earnings,-511612000.0,-365478000.0,-295908000.0,-249423000.0
Other Liab,163618000.0,226343000.0,6806000.0,4427000.0
Good Will,118972000.0,118972000.0,118972000.0,118972000.0
Treasury Stock,893000.0,671000.0,-107000.0,-166000.0
Other Assets,2736000.0,39529000.0,247000.0,86000.0
Cash,123436000.0,96576000.0,55030000.0,85305000.0
Total Current Liabilities,105197000.0,78313000.0,22800000.0,21003000.0
Other Stockholder Equity,893000.0,671000.0,-107000.0,-166000.0
Property Plant Equipment,139042000.0,23748000.0,19125000.0,13954000.0
Total Current Assets,726914000.0,612690000.0,180718000.0,205247000.0
Long Term Investments,118525000.0,105435000.0,,8905000.0
Net Tangible Assets,614069000.0,440139000.0,-390710000.0,-358913000.0
Short Term Investments,564833000.0,480290000.0,109988000.0,106845000.0
Net Receivables,12547000.0,14876000.0,4807000.0,5582000.0
Inventory,14063000.0,9069000.0,7838000.0,4792000.0
Accounts Payable,3237000.0,4453000.0,1793000.0,1964000.0
Investments,-98241000.0,-470497000.0,7035000.0,38731000.0
Change To Liabilities,-35894000.0,273076000.0,1536000.0,1010000.0
Total Cashflows From Investing Activities,-117044000.0,-481697000.0,736000.0,36432000.0
Total Cash From Financing Activities,293587000.0,319916000.0,1248000.0,50034000.0
Change To Operating Activities,-2524000.0,-9095000.0,-988000.0,-1361000.0
Issuance Of Stock,293908000.0,324914000.0,1268000.0,222000.0
Net Income,-146227000.0,-68606000.0,-46447000.0,-42831000.0
Change In Cash,26860000.0,43623000.0,-30275000.0,51608000.0
Total Cash From Operating Activities,-149683000.0,205404000.0,-32259000.0,-34858000.0
Depreciation,8472000.0,7791000.0,6000000.0,5796000.0
Change To Inventory,-4994000.0,-1231000.0,-3046000.0,-2697000.0
Change To Account Receivables,2613000.0,-7817000.0,775000.0,-2427000.0
Other Cashflows From Financing Activities,-321000.0,-4998000.0,-20000.0,-15000.0
Change To Netincome,28871000.0,11286000.0,9911000.0,7652000.0
Capital Expenditures,-18803000.0,-11200000.0,-6299000.0,-2421000.0
