Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,238300000.0,251900000.0,263300000.0,276000000.0
Capital Surplus,2988800000.0,2983300000.0,2979300000.0,2977300000.0
Total Liab,4501900000.0,4562700000.0,4556300000.0,4946000000.0
Total Stockholder Equity,1869000000.0,1792300000.0,1751000000.0,1703200000.0
Other Current Liab,113100000.0,88400000.0,84600000.0,116600000.0
Total Assets,6370900000.0,6355000000.0,6307300000.0,6649200000.0
Common Stock,1700000.0,1700000.0,1700000.0,1700000.0
Other Current Assets,50400000.0,1300000.0,1700000.0,2300000.0
Retained Earnings,-739400000.0,-805600000.0,-771900000.0,-800800000.0
Other Liab,521000000.0,528600000.0,486700000.0,454400000.0
Good Will,2274600000.0,2270400000.0,2267300000.0,2263200000.0
Treasury Stock,-382100000.0,-387100000.0,-458100000.0,-475000000.0
Other Assets,153500000.0,154100000.0,126700000.0,125700000.0
Cash,141400000.0,386600000.0,273700000.0,547400000.0
Total Current Liabilities,1448200000.0,1407000000.0,1269700000.0,1440400000.0
Deferred Long Term Asset Charges,29800000.0,29600000.0,20900000.0,21600000.0
Short Long Term Debt,109000000.0,158000000.0,25600000.0,26300000.0
Other Stockholder Equity,-382100000.0,-387100000.0,-458100000.0,-475000000.0
Property Plant Equipment,1197400000.0,1226700000.0,1231400000.0,1256200000.0
Total Current Assets,2507100000.0,2451900000.0,2418600000.0,2728100000.0
Net Tangible Assets,-643900000.0,-730000000.0,-779600000.0,-836000000.0
Net Receivables,1423400000.0,1239800000.0,1276800000.0,1250600000.0
Long Term Debt,2339200000.0,2426200000.0,2629300000.0,2879300000.0
Inventory,728400000.0,674000000.0,696300000.0,755100000.0
Accounts Payable,878400000.0,765100000.0,761800000.0,906000000.0
Change To Liabilities,138100000.0,-15900000.0,-153700000.0,-135000000.0
Total Cashflows From Investing Activities,-12200000.0,32900000.0,-27000000.0,-16300000.0
Net Borrowings,-133100000.0,-81400000.0,-256900000.0,27000000.0
Total Cash From Financing Activities,-133700000.0,-81100000.0,-257500000.0,27600000.0
Change To Operating Activities,-42700000.0,55900000.0,-19600000.0,-11000000.0
Issuance Of Stock,1500000.0,400000.0,400000.0,400000.0
Net Income,66200000.0,-33700000.0,28900000.0,1800000.0
Change In Cash,-245200000.0,112900000.0,-273700000.0,167700000.0
Repurchase Of Stock,-2100000.0,-900000.0,-600000.0,-100000.0
Effect Of Exchange Rate,-7000000.0,15800000.0,2700000.0,4700000.0
Total Cash From Operating Activities,-92300000.0,145300000.0,8100000.0,151700000.0
Depreciation,56900000.0,53900000.0,56300000.0,55200000.0
Other Cashflows From Investing Activities,-800000.0,-1400000.0,-800000.0,-800000.0
Change To Inventory,-70800000.0,36400000.0,67600000.0,72500000.0
Change To Account Receivables,-220900000.0,60200000.0,-15100000.0,148300000.0
Change To Netincome,-20900000.0,-13300000.0,42300000.0,18200000.0
Capital Expenditures,-16300000.0,-29200000.0,-37100000.0,-20900000.0
Other Cashflows From Financing Activities,,800000.0,800000.0,700000.0
