Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,262196000.0,129796000.0,137612000.0,107562000.0
Capital Surplus,2632234000.0,2459415000.0,2955464000.0,2642107000.0
Total Liab,11078987000.0,9034347000.0,7187981000.0,6051441000.0
Total Stockholder Equity,2688852000.0,2314373000.0,2681569000.0,2062835000.0
Minority Interest,47849000.0,,,
Other Current Liab,4488631000.0,4511331000.0,3435464000.0,3118063000.0
Total Assets,13815688000.0,11348720000.0,9869550000.0,8114276000.0
Other Current Assets,3812487000.0,3832286000.0,2597590000.0,2480757000.0
Retained Earnings,48780000.0,-155241000.0,-297223000.0,-591182000.0
Other Liab,186369000.0,92674000.0,85291000.0,82136000.0
Good Will,501400000.0,316437000.0,316701000.0,300620000.0
Treasury Stock,7838000.0,10199000.0,23328000.0,11910000.0
Other Assets,140745000.0,96936000.0,40482000.0,38583000.0
Cash,4581234000.0,3022485000.0,3158058000.0,2118808000.0
Total Current Liabilities,5646770000.0,5561102000.0,4126104000.0,3825711000.0
Short Long Term Debt,4681000.0,4687000.0,,
Other Stockholder Equity,7838000.0,10199000.0,23328000.0,11910000.0
Property Plant Equipment,722160000.0,709033000.0,690408000.0,646120000.0
Total Current Assets,11000235000.0,9318856000.0,7761629000.0,6491270000.0
Long Term Investments,1188952000.0,777662000.0,922718000.0,530121000.0
Net Tangible Assets,1925256000.0,1868140000.0,2227256000.0,1654653000.0
Short Term Investments,1014903000.0,972838000.0,695112000.0,762434000.0
Net Receivables,1477167000.0,1373543000.0,1215461000.0,1033419000.0
Long Term Debt,4841277000.0,2980202000.0,2586924000.0,1758611000.0
Inventory,58786000.0,63825000.0,61129000.0,70422000.0
Accounts Payable,55053000.0,51354000.0,47089000.0,36384000.0
Investments,-578233000.0,46126000.0,78403000.0,-188759000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-775016000.0,-158023000.0,-74923000.0,-229418000.0
Net Borrowings,2031303000.0,300114000.0,1120901000.0,25732000.0
Total Cash From Financing Activities,1930355000.0,180992000.0,983771000.0,-35388000.0
Change To Operating Activities,-25899000.0,-379307000.0,-93896000.0,192851000.0
Issuance Of Stock,39264000.0,32891000.0,55385000.0,28515000.0
Net Income,204021000.0,39008000.0,293959000.0,36515000.0
Change In Cash,1552006000.0,-82978000.0,1041797000.0,153858000.0
Repurchase Of Stock,-140212000.0,-152013000.0,-131412000.0,-88953000.0
Effect Of Exchange Rate,1114000.0,-8206000.0,12223000.0,5954000.0
Total Cash From Operating Activities,395553000.0,-97741000.0,120726000.0,412710000.0
Depreciation,28394000.0,29201000.0,2671000.0,20624000.0
Change To Netincome,189037000.0,213357000.0,-101808000.0,162720000.0
Capital Expenditures,-32479000.0,-34149000.0,-52049000.0,-29792000.0
Other Cashflows From Investing Activities,,-170000000.0,-170000000.0,-170000000.0
Other Cashflows From Financing Activities,,,-61103000.0,-682000.0
