,2021-06-30,2021-03-31,2020-12-31,2020-06-30
Intangible Assets,387942000.0,388225000.0,396445000.0,
Capital Surplus,897209000.0,889679000.0,884528000.0,
Total Liab,430825000.0,435357000.0,447268000.0,
Total Stockholder Equity,834510000.0,827267000.0,822132000.0,
Other Current Liab,29120000.0,29802000.0,32665000.0,
Total Assets,1265335000.0,1262624000.0,1269400000.0,
Common Stock,1529000.0,1529000.0,1529000.0,
Other Current Assets,1838000.0,733000.0,3031000.0,
Retained Earnings,-64143000.0,-61286000.0,-62338000.0,
Other Liab,78780000.0,77620000.0,76439000.0,
Good Will,524265000.0,519226000.0,518592000.0,
Treasury Stock,-85000.0,-2655000.0,-1587000.0,
Other Assets,5251000.0,4107000.0,3907000.0,
Cash,267757000.0,272988000.0,271382000.0,
Total Current Liabilities,59249000.0,63372000.0,75345000.0,
Deferred Long Term Asset Charges,2939000.0,2923000.0,2744000.0,
Short Long Term Debt,5410000.0,7283000.0,7285000.0,
Other Stockholder Equity,-85000.0,-2655000.0,-1587000.0,
Property Plant Equipment,3069000.0,3505000.0,3872000.0,
Total Current Assets,344808000.0,347561000.0,346584000.0,
Net Tangible Assets,-77697000.0,-80184000.0,-92905000.0,
Net Receivables,56586000.0,54402000.0,64799000.0,
Long Term Debt,292622000.0,294119000.0,295166000.0,
Accounts Payable,5549000.0,6593000.0,6394000.0,
