,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,3119709000.0,3210221000.0,1782962000.0,1847880000.0
1,Capital Surplus,4260337000.0,4199823000.0,4245945000.0,4208845000.0
2,Total Liab,4133780000.0,3991840000.0,2047265000.0,1970064000.0
3,Total Stockholder Equity,4073636000.0,3854770000.0,4025351000.0,3796811000.0
4,Deferred Long Term Liab,880000000.0,880000000.0,,
5,Other Current Liab,78784000.0,55258000.0,56964000.0,55624000.0
6,Total Assets,8207416000.0,7846610000.0,6072616000.0,5766875000.0
7,Common Stock,22000.0,22000.0,22000.0,22000.0
8,Other Current Assets,176403000.0,107621000.0,74404000.0,106109000.0
9,Retained Earnings,-181120000.0,-339237000.0,-215886000.0,-406443000.0
10,Other Liab,617026000.0,611579000.0,124946000.0,139915000.0
11,Good Will,1069031000.0,1076388000.0,413669000.0,413669000.0
12,Treasury Stock,-5603000.0,-5838000.0,-4730000.0,-5613000.0
13,Other Assets,1517854000.0,1485076000.0,571540000.0,580420000.0
14,Cash,812319000.0,811609000.0,2079906000.0,1725403000.0
15,Total Current Liabilities,852810000.0,773844000.0,875740000.0,783603000.0
16,Deferred Long Term Asset Charges,610559000.0,589618000.0,560841000.0,566605000.0
17,Short Long Term Debt,16000000.0,16000000.0,,
18,Other Stockholder Equity,-1018000.0,-1253000.0,-145000.0,-1028000.0
19,Property Plant Equipment,305242000.0,226057000.0,223437000.0,192587000.0
20,Total Current Assets,2175380000.0,1831368000.0,3070408000.0,2732319000.0
21,Long Term Investments,20200000.0,17500000.0,10600000.0,
22,Net Tangible Assets,-115104000.0,-431839000.0,1828720000.0,1535262000.0
23,Net Receivables,735433000.0,443172000.0,659701000.0,705898000.0
24,Long Term Debt,2560444000.0,2562517000.0,1003379000.0,1002846000.0
25,Inventory,393392000.0,406059000.0,212963000.0,152082000.0
26,Accounts Payable,51947000.0,42986000.0,37710000.0,38978000.0
0,Investments,-3770000.0,-3808000.0,-4377000.0,-8937000.0
1,Change To Liabilities,9313000.0,993000.0,-1694000.0,-65846000.0
2,Total Cashflows From Investing Activities,-85664000.0,-2729499000.0,-65430000.0,-22366000.0
3,Net Borrowings,-6619000.0,1577612000.0,1577612000.0,-1739000.0
4,Total Cash From Financing Activities,-528000.0,1469194000.0,4097000.0,919625000.0
5,Change To Operating Activities,27663000.0,-203204000.0,69471000.0,-58497000.0
6,Issuance Of Stock,19478000.0,19843000.0,10850000.0,928107000.0
7,Net Income,158117000.0,-123351000.0,190557000.0,292840000.0
8,Change In Cash,710000.0,-1268031000.0,354503000.0,1007289000.0
9,Repurchase Of Stock,-13387000.0,-128261000.0,-6753000.0,-6743000.0
10,Effect Of Exchange Rate,-2500000.0,-3998000.0,6019000.0,1167000.0
11,Total Cash From Operating Activities,89402000.0,-3728000.0,409817000.0,108863000.0
12,Depreciation,91916000.0,70820000.0,5074000.0,5157000.0
13,Change To Inventory,-18053000.0,-13660000.0,1878000.0,-10986000.0
14,Change To Account Receivables,-292589000.0,224575000.0,46219000.0,-162267000.0
15,Change To Netincome,111568000.0,39326000.0,33226000.0,41901000.0
16,Capital Expenditures,-13922000.0,-18333000.0,-36453000.0,-13429000.0
