,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,623000000.0,894000000.0,1294000000.0,1884000000.0
Capital Surplus,50018000000.0,45851000000.0,42906000000.0,40584000000.0
Total Liab,31026000000.0,32322000000.0,13207000000.0,10177000000.0
Total Stockholder Equity,128290000000.0,101054000000.0,84127000000.0,74347000000.0
Other Current Liab,9964000000.0,11186000000.0,4494000000.0,2590000000.0
Total Assets,159316000000.0,133376000000.0,97334000000.0,84524000000.0
Other Current Assets,241000000.0,8000000.0,10000000.0,18000000.0
Retained Earnings,77345000000.0,55692000000.0,41981000000.0,33990000000.0
Other Liab,5945000000.0,7745000000.0,6190000000.0,6417000000.0
Good Will,19050000000.0,18715000000.0,18301000000.0,18221000000.0
Treasury Stock,927000000.0,-489000000.0,-760000000.0,-227000000.0
Other Assets,2758000000.0,2673000000.0,2576000000.0,2135000000.0
Cash,17576000000.0,19079000000.0,10019000000.0,8079000000.0
Total Current Liabilities,14981000000.0,15053000000.0,7017000000.0,3760000000.0
Other Stockholder Equity,927000000.0,-489000000.0,-760000000.0,-227000000.0
Property Plant Equipment,54981000000.0,44783000000.0,24683000000.0,13721000000.0
Total Current Assets,75670000000.0,66225000000.0,50480000000.0,48563000000.0
Long Term Investments,6234000000.0,86000000.0,,
Net Tangible Assets,108617000000.0,81445000000.0,64532000000.0,54242000000.0
Short Term Investments,44378000000.0,35776000000.0,31095000000.0,33632000000.0
Net Receivables,11335000000.0,9518000000.0,7587000000.0,5832000000.0
Accounts Payable,1331000000.0,1363000000.0,820000000.0,380000000.0
Common Stock,,,42906000000.0,
