,Unnamed: 0,2021-07-31,2021-05-01,2021-01-30,2020-10-31
0,Capital Surplus,117603000.0,321475000.0,260515000.0,126413000.0
1,Total Liab,22377062000.0,24162220000.0,24980871000.0,25998744000.0
2,Total Stockholder Equity,6406384000.0,6139214000.0,5832684000.0,5566756000.0
3,Other Current Liab,52663000.0,308173000.0,2491344000.0,81883000.0
4,Total Assets,28783446000.0,30301434000.0,30813555000.0,31565500000.0
5,Common Stock,1202981000.0,1206387000.0,1204698000.0,1200631000.0
6,Other Current Assets,50432000.0,24181000.0,9029000.0,9111000.0
7,Retained Earnings,5663492000.0,5192536000.0,4973542000.0,4982573000.0
8,Other Liab,1076298000.0,1067166000.0,1101066000.0,938504000.0
9,Good Will,97972000.0,99324000.0,98998000.0,96733000.0
10,Treasury Stock,-577692000.0,-581184000.0,-606071000.0,-742861000.0
11,Other Assets,1005840000.0,996609000.0,627678000.0,597291000.0
12,Cash,7106016000.0,8775485000.0,10469570000.0,10581993000.0
13,Total Current Liabilities,10042058000.0,9906961000.0,10803668000.0,11817194000.0
14,Deferred Long Term Asset Charges,127483000.0,135765000.0,127191000.0,56132000.0
15,Other Stockholder Equity,-577692000.0,-581184000.0,-606071000.0,-742861000.0
16,Property Plant Equipment,14290604000.0,14189452000.0,14026094000.0,14033470000.0
17,Total Current Assets,13389030000.0,15016049000.0,15739337000.0,16653906000.0
18,Net Tangible Assets,6308412000.0,6039890000.0,5608238000.0,5470023000.0
19,Net Receivables,737337000.0,685388000.0,497401000.0,649380000.0
20,Long Term Debt,3352892000.0,5334864000.0,5332921000.0,5447208000.0
21,Inventory,5086631000.0,5114643000.0,4337389000.0,4997506000.0
22,Accounts Payable,4413316000.0,4433295000.0,4823397000.0,6142547000.0
23,Intangible Assets,,,125448000.0,
24,Short Long Term Debt,,,749684000.0,749446000.0
25,Long Term Investments,,,196000000.0,184100000.0
0,Investments,1795000.0,388000.0,-2000.0,-1666000.0
1,Change To Liabilities,-15030000.0,-410244000.0,-1353077000.0,3704622000.0
2,Total Cashflows From Investing Activities,-217856000.0,-224905000.0,-134419000.0,-125360000.0
3,Net Borrowings,-2225518000.0,-750000000.0,-419937000.0,-419937000.0
4,Total Cash From Financing Activities,-2810342000.0,-1053102000.0,-312446000.0,28189000.0
5,Change To Operating Activities,416980000.0,-25851000.0,3827000.0,400927000.0
6,Issuance Of Stock,25971000.0,36539000.0,123468000.0,28189000.0
7,Net Income,785681000.0,533930000.0,325523000.0,866656000.0
8,Change In Cash,-1669469000.0,-1694085000.0,-112423000.0,3961582000.0
9,Repurchase Of Stock,-297151000.0,-24426000.0,-7466000.0,-7466000.0
10,Effect Of Exchange Rate,-20877000.0,16649000.0,49313000.0,-21232000.0
11,Total Cash From Operating Activities,1379606000.0,-432727000.0,285129000.0,4079985000.0
12,Depreciation,215182000.0,215379000.0,212261000.0,218972000.0
13,Dividends Paid,-313644000.0,-315215000.0,-6000.0,-6000.0
14,Change To Inventory,17518000.0,-750553000.0,723633000.0,-1246489000.0
15,Change To Account Receivables,2649000.0,-156999000.0,5513000.0,-20563000.0
16,Change To Netincome,252677000.0,-14180000.0,185403000.0,-9501000.0
17,Capital Expenditures,-219651000.0,-225293000.0,-134417000.0,-123694000.0
18,Other Cashflows From Financing Activities,,,-8505000.0,-8505000.0
