Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,13570000000.0,13189000000.0,12197000000.0,12676000000.0
Capital Surplus,32866000000.0,29785000000.0,29719000000.0,29680000000.0
Total Liab,34741000000.0,36410000000.0,35984000000.0,36364000000.0
Total Stockholder Equity,19171000000.0,15371000000.0,14556000000.0,13874000000.0
Minority Interest,861000000.0,882000000.0,885000000.0,950000000.0
Other Current Liab,6407000000.0,5689000000.0,5544000000.0,5646000000.0
Total Assets,54773000000.0,52663000000.0,51425000000.0,51188000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,1651000000.0,3156000000.0,1908000000.0,1837000000.0
Retained Earnings,11144000000.0,10375000000.0,9704000000.0,9150000000.0
Other Liab,6755000000.0,6814000000.0,6749000000.0,6859000000.0
Good Will,16591000000.0,16612000000.0,16995000000.0,17077000000.0
Treasury Stock,-24840000000.0,-24790000000.0,-24868000000.0,-24957000000.0
Other Assets,5519000000.0,4886000000.0,5183000000.0,5056000000.0
Cash,5499000000.0,2984000000.0,3086000000.0,2288000000.0
Total Current Liabilities,8701000000.0,8296000000.0,7763000000.0,7985000000.0
Deferred Long Term Asset Charges,981000000.0,993000000.0,1007000000.0,919000000.0
Other Stockholder Equity,-1882000000.0,-1832000000.0,-1910000000.0,-1999000000.0
Property Plant Equipment,3521000000.0,3596000000.0,3789000000.0,3836000000.0
Total Current Assets,15487000000.0,13779000000.0,13157000000.0,12439000000.0
Long Term Investments,85000000.0,601000000.0,104000000.0,104000000.0
Net Tangible Assets,-10990000000.0,-14430000000.0,-14636000000.0,-15879000000.0
Net Receivables,7310000000.0,7017000000.0,6946000000.0,7139000000.0
Long Term Debt,17751000000.0,19707000000.0,19689000000.0,19667000000.0
Accounts Payable,612000000.0,571000000.0,436000000.0,422000000.0
Short Long Term Debt,,,,358000000.0
Investments,173000000.0,-11000000.0,-11000000.0,-14000000.0
Change To Liabilities,0.0,188000000.0,0.0,0.0
Total Cashflows From Investing Activities,86000000.0,325000000.0,-82000000.0,-236000000.0
Net Borrowings,-2117000000.0,5000000.0,-374000000.0,1323000000.0
Total Cash From Financing Activities,723000000.0,-196000000.0,-543000000.0,1128000000.0
Change To Operating Activities,348000000.0,191000000.0,659000000.0,-268000000.0
Issuance Of Stock,2080000000.0,5000000.0,5000000.0,5000000.0
Net Income,911000000.0,810000000.0,615000000.0,481000000.0
Change In Cash,2513000000.0,-111000000.0,800000000.0,1699000000.0
Repurchase Of Stock,-35000000.0,-31000000.0,-3000000.0,-9000000.0
Effect Of Exchange Rate,-19000000.0,31000000.0,11000000.0,12000000.0
Total Cash From Operating Activities,1723000000.0,-271000000.0,1414000000.0,795000000.0
Depreciation,99000000.0,70000000.0,123000000.0,99000000.0
Other Cashflows From Investing Activities,-25000000.0,-7000000.0,-7000000.0,-7000000.0
Dividends Paid,-151000000.0,-150000000.0,-149000000.0,-149000000.0
Other Cashflows From Financing Activities,-37000000.0,-25000000.0,-17000000.0,-37000000.0
Change To Netincome,365000000.0,-339000000.0,17000000.0,483000000.0
Capital Expenditures,-62000000.0,-111000000.0,-81000000.0,-81000000.0
Change To Inventory,,-12170000000.0,-12170000000.0,-12170000000.0
Change To Account Receivables,,-68000000.0,-68000000.0,-68000000.0
