,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1077000000.0,1084000000.0,1092000000.0,1100000000.0
Capital Surplus,1382000000.0,1380000000.0,1381000000.0,1380000000.0
Total Liab,3021000000.0,2996000000.0,3107000000.0,3173000000.0
Total Stockholder Equity,1676000000.0,1643000000.0,1615000000.0,1551000000.0
Total Assets,4697000000.0,4639000000.0,4722000000.0,4724000000.0
Other Current Assets,26000000.0,22000000.0,13000000.0,22000000.0
Retained Earnings,291000000.0,259000000.0,233000000.0,168000000.0
Other Liab,421000000.0,418000000.0,416000000.0,401000000.0
Good Will,1879000000.0,1879000000.0,1879000000.0,1879000000.0
Treasury Stock,3000000.0,4000000.0,1000000.0,3000000.0
Other Assets,33000000.0,32000000.0,25000000.0,24000000.0
Cash,49000000.0,144000000.0,312000000.0,351000000.0
Total Current Liabilities,455000000.0,424000000.0,432000000.0,401000000.0
Short Long Term Debt,25000000.0,25000000.0,25000000.0,25000000.0
Other Stockholder Equity,3000000.0,4000000.0,1000000.0,3000000.0
Property Plant Equipment,704000000.0,673000000.0,673000000.0,642000000.0
Total Current Assets,1004000000.0,971000000.0,1053000000.0,1079000000.0
Net Tangible Assets,-1280000000.0,-1320000000.0,-1356000000.0,-1428000000.0
Net Receivables,347000000.0,298000000.0,309000000.0,305000000.0
Long Term Debt,2097000000.0,2102000000.0,2208000000.0,2313000000.0
Inventory,582000000.0,507000000.0,419000000.0,401000000.0
Accounts Payable,275000000.0,239000000.0,226000000.0,215000000.0
Other Current Liab,,34000000.0,70000000.0,1000000.0
