Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,940000000.0,951000000.0,963000000.0,975000000.0
Capital Surplus,1826000000.0,1820000000.0,1818000000.0,1812000000.0
Total Liab,3790000000.0,3770000000.0,3721000000.0,3700000000.0
Total Stockholder Equity,732000000.0,764000000.0,756000000.0,746000000.0
Other Current Liab,97000000.0,110000000.0,101000000.0,113000000.0
Total Assets,4522000000.0,4534000000.0,4477000000.0,4446000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,55000000.0,40000000.0,37000000.0,37000000.0
Retained Earnings,-1012000000.0,-971000000.0,-974000000.0,-985000000.0
Other Liab,809000000.0,797000000.0,778000000.0,741000000.0
Good Will,2064000000.0,2064000000.0,2064000000.0,2063000000.0
Treasury Stock,-83000000.0,-86000000.0,-89000000.0,-82000000.0
Other Assets,55000000.0,55000000.0,56000000.0,62000000.0
Cash,238000000.0,295000000.0,310000000.0,251000000.0
Total Current Liabilities,429000000.0,418000000.0,373000000.0,382000000.0
Short Long Term Debt,19000000.0,19000000.0,20000000.0,20000000.0
Other Stockholder Equity,-83000000.0,-86000000.0,-89000000.0,-82000000.0
Property Plant Equipment,665000000.0,644000000.0,638000000.0,636000000.0
Total Current Assets,798000000.0,820000000.0,756000000.0,710000000.0
Net Tangible Assets,-2272000000.0,-2251000000.0,-2271000000.0,-2292000000.0
Net Receivables,299000000.0,292000000.0,228000000.0,245000000.0
Long Term Debt,2537000000.0,2539000000.0,2553000000.0,2560000000.0
Inventory,206000000.0,193000000.0,181000000.0,177000000.0
Accounts Payable,167000000.0,167000000.0,157000000.0,133000000.0
Change To Liabilities,2000000.0,0.0,30000000.0,-1000000.0
Total Cashflows From Investing Activities,-48000000.0,-21000000.0,-35000000.0,-31000000.0
Net Borrowings,-1000000.0,-2000000.0,-14000000.0,-277000000.0
Total Cash From Financing Activities,-153000000.0,-121000000.0,-72000000.0,-312000000.0
Change To Operating Activities,-9000000.0,34000000.0,-32000000.0,42000000.0
Issuance Of Stock,2000000.0,1000000.0,1000000.0,1000000.0
Net Income,110000000.0,120000000.0,60000000.0,77000000.0
Change In Cash,-57000000.0,-15000000.0,59000000.0,-183000000.0
Repurchase Of Stock,-130000000.0,-99000000.0,-29000000.0,-16000000.0
Effect Of Exchange Rate,1000000.0,-1000000.0,3000000.0,2000000.0
Total Cash From Operating Activities,143000000.0,128000000.0,163000000.0,158000000.0
Depreciation,37000000.0,37000000.0,37000000.0,36000000.0
Dividends Paid,-21000000.0,-21000000.0,-20000000.0,-19000000.0
Change To Inventory,-12000000.0,-14000000.0,-1000000.0,25000000.0
Change To Account Receivables,-7000000.0,-66000000.0,20000000.0,-31000000.0
Other Cashflows From Financing Activities,-3000000.0,-3000000.0,-10000000.0,-10000000.0
Change To Netincome,22000000.0,16000000.0,48000000.0,9000000.0
Capital Expenditures,-48000000.0,-21000000.0,-35000000.0,-31000000.0
