,Unnamed: 0,2021-03-31,2020-03-31,2019-03-31,2018-03-31
0,Intangible Assets,36186000.0,27191000.0,24455000.0,10912000.0
1,Capital Surplus,1001309000.0,780479000.0,654759000.0,521119000.0
2,Total Liab,981255000.0,866126000.0,737864000.0,228222000.0
3,Total Stockholder Equity,413975000.0,390639000.0,349630000.0,215104000.0
4,Minority Interest,3389000.0,1669000.0,2733000.0,
5,Deferred Long Term Liab,32579000.0,28141000.0,26218000.0,
6,Other Current Liab,388718000.0,321666000.0,276525000.0,194113000.0
7,Total Assets,1398619000.0,1258434000.0,1090227000.0,443326000.0
8,Common Stock,64000.0,60000.0,58000.0,56000.0
9,Other Current Assets,36210000.0,32016000.0,27161000.0,
10,Retained Earnings,-587116000.0,-394506000.0,-305569000.0,-305484000.0
11,Other Liab,9930000.0,5106000.0,16569000.0,9571000.0
12,Good Will,144253000.0,45112000.0,41512000.0,11828000.0
13,Treasury Stock,-282000.0,4606000.0,382000.0,-587000.0
14,Other Assets,44391000.0,41107000.0,39786000.0,13288000.0
15,Cash,240821000.0,292523000.0,234356000.0,132479000.0
16,Total Current Liabilities,462021000.0,376582000.0,315358000.0,218651000.0
17,Other Stockholder Equity,-19000.0,4869000.0,645000.0,-324000.0
18,Property Plant Equipment,125533000.0,144571000.0,70142000.0,44299000.0
19,Total Current Assets,1048256000.0,1000453000.0,914332000.0,362999000.0
20,Net Tangible Assets,233536000.0,318336000.0,283663000.0,192364000.0
21,Short Term Investments,575254000.0,512574000.0,510372000.0,115441000.0
22,Net Receivables,174027000.0,147361000.0,120605000.0,99488000.0
23,Long Term Debt,449380000.0,427044000.0,405937000.0,
24,Accounts Payable,24171000.0,12565000.0,10249000.0,2985000.0
0,Investments,-69090000.0,4480000.0,-391771000.0,2466000.0
1,Change To Liabilities,70707000.0,52166000.0,81804000.0,62055000.0
2,Total Cashflows From Investing Activities,-142857000.0,-64629000.0,-470668000.0,-23745000.0
3,Total Cash From Financing Activities,21290000.0,26213000.0,457631000.0,32356000.0
4,Change To Operating Activities,-33268000.0,-31324000.0,-27715000.0,-8170000.0
5,Issuance Of Stock,21290000.0,25235000.0,28548000.0,32356000.0
6,Net Income,-192610000.0,-88937000.0,-40893000.0,-45320000.0
7,Change In Cash,-51701000.0,55003000.0,102480000.0,44261000.0
8,Total Cash From Operating Activities,69866000.0,93419000.0,115517000.0,35650000.0
9,Depreciation,37312000.0,36243000.0,48394000.0,15943000.0
10,Change To Account Receivables,-27084000.0,-28425000.0,-22557000.0,-38315000.0
11,Change To Netincome,140473000.0,93089000.0,53680000.0,42157000.0
12,Capital Expenditures,-18737000.0,-58218000.0,-43303000.0,-21368000.0
13,Other Cashflows From Financing Activities,,978000.0,-71168000.0,-71168000.0
14,Net Borrowings,,,500251000.0,500251000.0
