,2021-01-03,2019-12-29,2018-12-30,2017-12-31
Intangible Assets,409700000.0,430800000.0,344300000.0,398900000.0
Capital Surplus,389900000.0,360500000.0,343700000.0,337300000.0
Total Liab,1856200000.0,1865100000.0,1579600000.0,1899100000.0
Total Stockholder Equity,3228600000.0,2714700000.0,2229700000.0,1947300000.0
Other Current Liab,161300000.0,127000000.0,122600000.0,111500000.0
Total Assets,5084800000.0,4579800000.0,3809300000.0,3846400000.0
Common Stock,400000.0,400000.0,400000.0,400000.0
Other Current Assets,10100000.0,5500000.0,,4900000.0
Retained Earnings,3327900000.0,2926000000.0,2523700000.0,2139600000.0
Other Liab,296100000.0,351900000.0,248700000.0,289200000.0
Good Will,2150000000.0,2050500000.0,1735200000.0,1776700000.0
Treasury Stock,-489600000.0,-572200000.0,-638100000.0,-530000000.0
Other Assets,189800000.0,296600000.0,172800000.0,216100000.0
Cash,673100000.0,199500000.0,142500000.0,70900000.0
Total Current Liabilities,760900000.0,763200000.0,720800000.0,540600000.0
Short Long Term Debt,99100000.0,100600000.0,137400000.0,3600000.0
Other Stockholder Equity,-430100000.0,-475800000.0,-493200000.0,-329300000.0
Property Plant Equipment,612700000.0,487900000.0,442600000.0,442800000.0
Total Current Assets,1722600000.0,1313700000.0,1114400000.0,1011900000.0
Net Tangible Assets,668900000.0,233400000.0,150200000.0,-228300000.0
Net Receivables,624100000.0,660900000.0,561800000.0,478100000.0
Long Term Debt,682700000.0,750000000.0,610100000.0,1069300000.0
Inventory,347300000.0,393400000.0,364300000.0,400200000.0
Accounts Payable,229100000.0,271100000.0,227800000.0,191700000.0
Long Term Investments,,300000.0,,
