,2021-01-02,2019-12-28,2018-12-29,2017-12-30
Investments,-18700000.0,-260600000.0,-21700000.0,-17900000.0
Change To Liabilities,310100000.0,-160600000.0,212500000.0,242000000.0
Total Cashflows From Investing Activities,-1577100000.0,-1208600000.0,-989100000.0,-1566800000.0
Net Borrowings,725600000.0,-671900000.0,445700000.0,-79500000.0
Total Cash From Financing Activities,615900000.0,-292500000.0,-561600000.0,295200000.0
Change To Operating Activities,306800000.0,-237000000.0,70400000.0,152000000.0
Issuance Of Stock,897000000.0,146000000.0,38500000.0,90800000.0
Net Income,1233800000.0,955800000.0,605200000.0,1227300000.0
Change In Cash,1083700000.0,3200000.0,-343700000.0,-522100000.0
Repurchase Of Stock,-26200000.0,-27500000.0,-527100000.0,-28700000.0
Effect Of Exchange Rate,22800000.0,-1400000.0,-53900000.0,81000000.0
Total Cash From Operating Activities,2022100000.0,1505700000.0,1260900000.0,668500000.0
Depreciation,578100000.0,560200000.0,506500000.0,460700000.0
Other Cashflows From Investing Activities,35100000.0,-14600000.0,7100000.0,669900000.0
Dividends Paid,-450600000.0,-402000000.0,-384900000.0,-362900000.0
Change To Inventory,-401500000.0,137700000.0,-401600000.0,-303000000.0
Change To Account Receivables,-39600000.0,137800000.0,-48800000.0,-905600000.0
Other Cashflows From Financing Activities,-529900000.0,-72100000.0,-133800000.0,-50500000.0
Change To Netincome,34400000.0,111800000.0,316700000.0,-204900000.0
Capital Expenditures,-348100000.0,-424700000.0,-492100000.0,-442400000.0
