,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,6000000.0,2200000.0,1400000.0,
Capital Surplus,369467000.0,12489000.0,8406000.0,
Total Liab,177003000.0,292604000.0,542655000.0,
Total Stockholder Equity,300252000.0,-62714000.0,-66671000.0,
Total Assets,477255000.0,393462000.0,645908000.0,
Common Stock,7000.0,2000.0,1000.0,
Other Current Assets,60514000.0,35678000.0,49204000.0,
Retained Earnings,-69222000.0,-75205000.0,-75078000.0,
Other Liab,46832000.0,21070000.0,22790000.0,
Other Assets,40046000.0,24754000.0,11184000.0,
Cash,250819000.0,44389000.0,73038000.0,
Total Current Liabilities,52653000.0,39757000.0,70129000.0,
Property Plant Equipment,22342000.0,20020000.0,102000.0,
Total Current Assets,408867000.0,346488000.0,633222000.0,
Net Tangible Assets,294252000.0,-64914000.0,-68071000.0,
Net Receivables,97534000.0,266421000.0,510980000.0,
Long Term Debt,62626000.0,214716000.0,449736000.0,
Accounts Payable,13775000.0,6559000.0,2923000.0,
Minority Interest,,1026000.0,12001000.0,
Other Current Liab,,6802000.0,8026000.0,
