,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Intangible Assets,320804000.0,331189000.0,341999000.0,354115000.0
1,Capital Surplus,941960000.0,905332000.0,872963000.0,843998000.0
2,Total Liab,1170797000.0,621163000.0,594018000.0,553268000.0
3,Total Stockholder Equity,2060993000.0,1986111000.0,1898145000.0,1829328000.0
4,Other Current Liab,420535000.0,461278000.0,436504000.0,423037000.0
5,Total Assets,3231790000.0,2607274000.0,2492163000.0,2382596000.0
6,Common Stock,481000.0,481000.0,481000.0,481000.0
7,Other Current Assets,4574000.0,2479000.0,3157000.0,3245000.0
8,Retained Earnings,1149132000.0,1112156000.0,1058062000.0,1018778000.0
9,Other Liab,37322000.0,40607000.0,46103000.0,44880000.0
10,Good Will,851629000.0,838428000.0,840028000.0,840028000.0
11,Treasury Stock,-30580000.0,-31858000.0,-33361000.0,-33929000.0
12,Other Assets,57608000.0,55209000.0,58105000.0,21121000.0
13,Cash,1250752000.0,603623000.0,518685000.0,351336000.0
14,Total Current Liabilities,525356000.0,564277000.0,535045000.0,494262000.0
15,Other Stockholder Equity,-46000.0,-46000.0,-46000.0,-46000.0
16,Property Plant Equipment,188487000.0,186738000.0,186154000.0,191626000.0
17,Total Current Assets,1700352000.0,1113070000.0,990599000.0,873942000.0
18,Long Term Investments,112910000.0,82640000.0,75278000.0,101764000.0
19,Net Tangible Assets,888560000.0,816494000.0,716118000.0,635185000.0
20,Short Term Investments,59030000.0,72187000.0,55595000.0,52352000.0
21,Net Receivables,347890000.0,403917000.0,383419000.0,433666000.0
22,Long Term Debt,591483000.0,,,
23,Accounts Payable,12386000.0,14011000.0,11073000.0,8640000.0
0,Investments,-17724000.0,-24341000.0,-9808000.0,-30693000.0
1,Change To Liabilities,-44361000.0,27694000.0,15851000.0,52760000.0
2,Total Cashflows From Investing Activities,-39694000.0,-30157000.0,-13884000.0,-39272000.0
3,Net Borrowings,600000000.0,600000000.0,600000000.0,600000000.0
4,Total Cash From Financing Activities,615120000.0,26334000.0,11425000.0,48809000.0
5,Change To Operating Activities,-19865000.0,-5805000.0,26203000.0,-7242000.0
6,Issuance Of Stock,21140000.0,26334000.0,11427000.0,48809000.0
7,Net Income,36976000.0,54094000.0,39284000.0,53892000.0
8,Change In Cash,647129000.0,84938000.0,167349000.0,49351000.0
9,Total Cash From Operating Activities,71703000.0,88761000.0,169808000.0,39814000.0
10,Depreciation,13136000.0,11747000.0,12511000.0,12279000.0
11,Other Cashflows From Investing Activities,119000.0,301000.0,341000.0,-280000.0
12,Change To Account Receivables,49317000.0,-20127000.0,39726000.0,-87314000.0
13,Other Cashflows From Financing Activities,-6020000.0,-6020000.0,-6020000.0,-6020000.0
14,Change To Netincome,24003000.0,12841000.0,21085000.0,18711000.0
15,Capital Expenditures,-6564000.0,-3626000.0,-2796000.0,-6919000.0
16,Repurchase Of Stock,,,-2000.0,-2000.0
