,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,691200000.0,665400000.0,,
1,Capital Surplus,7903600000.0,7653900000.0,7376000000.0,7072400000.0
2,Total Liab,60451700000.0,55721100000.0,39069600000.0,37071700000.0
3,Total Stockholder Equity,-7824900000.0,-8210300000.0,-6258400000.0,-3268000000.0
4,Other Current Liab,823600000.0,341800000.0,231700000.0,303600000.0
5,Total Assets,52626800000.0,47510800000.0,32811200000.0,33803700000.0
6,Common Stock,16600000.0,16600000.0,16600000.0,16600000.0
7,Other Current Assets,185600000.0,24000000.0,202500000.0,500000.0
8,Retained Earnings,53908100000.0,52930500000.0,50487000000.0,48325800000.0
9,Other Liab,5752400000.0,5224200000.0,5009000000.0,4638800000.0
10,Good Will,2773100000.0,2677400000.0,2331500000.0,2379700000.0
11,Treasury Stock,-69653200000.0,-68811300000.0,-64138000000.0,-58682800000.0
12,Other Assets,2800400000.0,1906500000.0,2381000000.0,2562800000.0
13,Cash,3449100000.0,898500000.0,866000000.0,2463800000.0
14,Total Current Liabilities,6181200000.0,3621000000.0,2973500000.0,2890600000.0
15,Deferred Long Term Asset Charges,2135700000.0,1138900000.0,1219400000.0,867900000.0
16,Short Long Term Debt,2243600000.0,59100000.0,100000.0,300000.0
17,Other Stockholder Equity,-2586800000.0,-2482700000.0,-2609500000.0,-2178400000.0
18,Property Plant Equipment,38785900000.0,37421200000.0,22842700000.0,22448300000.0
19,Total Current Assets,6243200000.0,3557900000.0,4053200000.0,5327200000.0
20,Long Term Investments,1333000000.0,1282400000.0,1202800000.0,1085700000.0
21,Net Tangible Assets,-11289200000.0,-11553100000.0,-8589900000.0,-5647700000.0
22,Net Receivables,2435300000.0,2363000000.0,2454000000.0,2007000000.0
23,Long Term Debt,35196800000.0,34118100000.0,31087100000.0,29542300000.0
24,Inventory,51100000.0,50200000.0,51100000.0,58800000.0
25,Accounts Payable,741300000.0,988200000.0,1207900000.0,924800000.0
0,Change To Liabilities,-137500000.0,-26800000.0,129400000.0,-59700000.0
1,Total Cashflows From Investing Activities,-1545800000.0,-3071100000.0,-2455100000.0,562000000.0
2,Net Borrowings,2238200000.0,3236300000.0,2130800000.0,2027800000.0
3,Total Cash From Financing Activities,-2249000000.0,-4994800000.0,-5949600000.0,-5310800000.0
4,Change To Operating Activities,44400000.0,-3900000.0,-87400000.0,-146400000.0
5,Issuance Of Stock,295500000.0,350500000.0,403200000.0,456800000.0
6,Net Income,4730500000.0,6025400000.0,5924300000.0,5192300000.0
7,Change In Cash,2550600000.0,32500000.0,-1597800000.0,1240400000.0
8,Repurchase Of Stock,-907800000.0,-4976200000.0,-5207700000.0,-4685700000.0
9,Effect Of Exchange Rate,80200000.0,-23700000.0,-159800000.0,264000000.0
10,Total Cash From Operating Activities,6265200000.0,8122100000.0,6966700000.0,5551200000.0
11,Depreciation,1751400000.0,1617900000.0,1482000000.0,1363400000.0
12,Other Cashflows From Investing Activities,57400000.0,-628500000.0,-302900000.0,-245900000.0
13,Dividends Paid,-3752900000.0,-3581900000.0,-3255900000.0,-3089200000.0
14,Change To Inventory,-68600000.0,128800000.0,-1900000.0,-37300000.0
15,Change To Account Receivables,-6800000.0,27000000.0,-479400000.0,-340700000.0
16,Other Cashflows From Financing Activities,-122000000.0,-23500000.0,-20000000.0,-20500000.0
17,Change To Netincome,-4600000.0,180300000.0,33100000.0,-24000000.0
18,Capital Expenditures,-1640800000.0,-2393700000.0,-2741700000.0,-1853700000.0
