Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,612000000.0,710000000.0,659000000.0,777000000.0
Capital Surplus,569000000.0,553000000.0,556000000.0,555000000.0
Total Liab,7257000000.0,6858000000.0,5526000000.0,6707000000.0
Total Stockholder Equity,6043000000.0,5860000000.0,5590000000.0,4874000000.0
Minority Interest,535000000.0,543000000.0,486000000.0,495000000.0
Deferred Long Term Liab,102000000.0,,,
Other Current Liab,12000000.0,7000000.0,,3000000.0
Total Assets,13835000000.0,13261000000.0,11602000000.0,12076000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Retained Earnings,5938000000.0,5757000000.0,5477000000.0,4613000000.0
Other Liab,1944000000.0,1817000000.0,1675000000.0,1613000000.0
Good Will,1083000000.0,1074000000.0,1002000000.0,1012000000.0
Treasury Stock,-465000000.0,-451000000.0,-444000000.0,-295000000.0
Other Assets,223000000.0,268000000.0,251000000.0,412000000.0
Cash,1313000000.0,728000000.0,753000000.0,1531000000.0
Total Current Liabilities,1357000000.0,1241000000.0,1183000000.0,1967000000.0
Other Stockholder Equity,-64000000.0,-74000000.0,-62000000.0,7000000.0
Property Plant Equipment,7381000000.0,7355000000.0,6595000000.0,6412000000.0
Total Current Assets,3477000000.0,2742000000.0,2842000000.0,3463000000.0
Long Term Investments,1059000000.0,1112000000.0,253000000.0,
Net Tangible Assets,4348000000.0,4076000000.0,3929000000.0,3085000000.0
Net Receivables,1214000000.0,1036000000.0,1037000000.0,1001000000.0
Long Term Debt,3566000000.0,3445000000.0,2668000000.0,3127000000.0
Inventory,918000000.0,936000000.0,1014000000.0,900000000.0
Accounts Payable,536000000.0,473000000.0,507000000.0,600000000.0
Short Long Term Debt,,,,710000000.0
Investments,26000000.0,-862000000.0,-68000000.0,-66000000.0
Change To Liabilities,67000000.0,-89000000.0,-100000000.0,86000000.0
Total Cashflows From Investing Activities,-509000000.0,-1954000000.0,-754000000.0,-652000000.0
Net Borrowings,28000000.0,786000000.0,-1165000000.0,21000000.0
Total Cash From Financing Activities,-216000000.0,630000000.0,-1427000000.0,6000000.0
Change To Operating Activities,-13000000.0,-85000000.0,-93000000.0,66000000.0
Net Income,330000000.0,421000000.0,996000000.0,1304000000.0
Change In Cash,587000000.0,-25000000.0,-779000000.0,908000000.0
Repurchase Of Stock,-54000000.0,-30000000.0,-106000000.0,-106000000.0
Effect Of Exchange Rate,15000000.0,-2000000.0,-7000000.0,26000000.0
Total Cash From Operating Activities,1297000000.0,1301000000.0,1409000000.0,1528000000.0
Depreciation,725000000.0,658000000.0,602000000.0,571000000.0
Other Cashflows From Investing Activities,-10000000.0,9000000.0,16000000.0,4000000.0
Dividends Paid,-137000000.0,-132000000.0,-120000000.0,-103000000.0
Change To Inventory,29000000.0,112000000.0,-123000000.0,-32000000.0
Change To Account Receivables,-161000000.0,59000000.0,-58000000.0,-40000000.0
Other Cashflows From Financing Activities,-53000000.0,6000000.0,-36000000.0,88000000.0
Change To Netincome,272000000.0,170000000.0,146000000.0,-457000000.0
Capital Expenditures,-525000000.0,-787000000.0,-702000000.0,-577000000.0
