,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,228000000.0,304000000.0,460000000.0,569000000.0
Capital Surplus,1239000000.0,1182000000.0,1134000000.0,1041000000.0
Total Liab,4202000000.0,3945000000.0,3780000000.0,3976000000.0
Total Stockholder Equity,1828000000.0,1855000000.0,1921000000.0,1690000000.0
Minority Interest,265000000.0,205000000.0,172000000.0,138000000.0
Other Current Liab,42000000.0,27000000.0,29000000.0,20000000.0
Total Assets,6295000000.0,6005000000.0,5873000000.0,5804000000.0
Common Stock,55000000.0,55000000.0,55000000.0,55000000.0
Other Current Assets,7000000.0,11000000.0,10000000.0,38000000.0
Retained Earnings,8779000000.0,8405000000.0,7869000000.0,7405000000.0
Other Liab,210000000.0,353000000.0,189000000.0,221000000.0
Good Will,391000000.0,429000000.0,424000000.0,544000000.0
Treasury Stock,-8245000000.0,-7787000000.0,-7137000000.0,-6811000000.0
Other Assets,131000000.0,317000000.0,80000000.0,93000000.0
Cash,585000000.0,360000000.0,538000000.0,327000000.0
Total Current Liabilities,1441000000.0,1678000000.0,1501000000.0,1507000000.0
Deferred Long Term Asset Charges,14000000.0,11000000.0,12000000.0,22000000.0
Short Long Term Debt,8000000.0,246000000.0,81000000.0,39000000.0
Other Stockholder Equity,-61000000.0,-154000000.0,-171000000.0,-135000000.0
Property Plant Equipment,1605000000.0,1400000000.0,1352000000.0,1392000000.0
Total Current Assets,3919000000.0,3555000000.0,3557000000.0,3206000000.0
Long Term Investments,21000000.0,,,
Net Tangible Assets,1209000000.0,1122000000.0,1037000000.0,577000000.0
Net Receivables,1474000000.0,1425000000.0,1385000000.0,1325000000.0
Long Term Debt,2389000000.0,1914000000.0,2090000000.0,2248000000.0
Inventory,1733000000.0,1655000000.0,1541000000.0,1429000000.0
Accounts Payable,779000000.0,719000000.0,678000000.0,731000000.0
