,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,2637300000.0,2681900000.0,2686300000.0,2657500000.0
Capital Surplus,3743600000.0,3769000000.0,3815000000.0,3804000000.0
Total Liab,1864000000.0,1840200000.0,1871200000.0,1807800000.0
Total Stockholder Equity,4626000000.0,4539400000.0,4716400000.0,4515500000.0
Minority Interest,140500000.0,115100000.0,103200000.0,103800000.0
Other Current Liab,242100000.0,267300000.0,195100000.0,208200000.0
Total Assets,6630500000.0,6494700000.0,6690800000.0,6427100000.0
Common Stock,258500000.0,258500000.0,270600000.0,272100000.0
Other Current Assets,108800000.0,115900000.0,77400000.0,115300000.0
Retained Earnings,1009700000.0,937700000.0,1062100000.0,965800000.0
Other Liab,685300000.0,654200000.0,710600000.0,662700000.0
Good Will,1389900000.0,1389800000.0,1383900000.0,1341900000.0
Treasury Stock,-385800000.0,-425800000.0,-431300000.0,-526400000.0
Other Assets,349900000.0,350100000.0,212800000.0,364600000.0
Cash,977300000.0,836600000.0,1108100000.0,926500000.0
Total Current Liabilities,733400000.0,734200000.0,727800000.0,691600000.0
Other Stockholder Equity,-318200000.0,-321400000.0,-324000000.0,-415200000.0
Property Plant Equipment,66400000.0,74000000.0,199700000.0,81400000.0
Total Current Assets,2187000000.0,1998900000.0,2193700000.0,1981700000.0
Net Tangible Assets,598800000.0,467700000.0,646200000.0,516100000.0
Short Term Investments,487000000.0,442900000.0,482700000.0,449200000.0
Net Receivables,613900000.0,603500000.0,490400000.0,490700000.0
Long Term Debt,311900000.0,312600000.0,313300000.0,314000000.0
Accounts Payable,216100000.0,243400000.0,3200000.0,209000000.0
Deferred Long Term Asset Charges,,,700000.0,
Long Term Investments,,,14400000.0,
