,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,19600000.0,27600000.0,97900000.0,14700000.0
Change To Liabilities,-8500000.0,-44300000.0,155100000.0,155100000.0
Total Cashflows From Investing Activities,-4784600000.0,-3987500000.0,-2749500000.0,-2800900000.0
Net Borrowings,4151900000.0,2680400000.0,960100000.0,1473700000.0
Total Cash From Financing Activities,1215300000.0,521700000.0,-607700000.0,-113000000.0
Change To Operating Activities,-250500000.0,-201200000.0,-137000000.0,-316200000.0
Issuance Of Stock,98100000.0,105500000.0,98900000.0,119700000.0
Net Income,1690600000.0,1887800000.0,1236400000.0,1238900000.0
Change In Cash,283400000.0,273100000.0,350000000.0,18400000.0
Repurchase Of Stock,-56000000.0,-19600000.0,-232800000.0,-766300000.0
Effect Of Exchange Rate,-28700000.0,-13700000.0,-41100000.0,6700000.0
Total Cash From Operating Activities,3881400000.0,3752600000.0,3748300000.0,2925600000.0
Depreciation,1882300000.0,1778400000.0,1783300000.0,1715900000.0
Other Cashflows From Investing Activities,26600000.0,-64200000.0,-52800000.0,-5000000.0
Dividends Paid,-1928200000.0,-1603000000.0,-1342400000.0,-1164400000.0
Change To Account Receivables,-175500000.0,12500000.0,-32100000.0,-191100000.0
Other Cashflows From Financing Activities,-1050500000.0,-641600000.0,-91500000.0,224300000.0
Change To Netincome,710100000.0,293500000.0,720500000.0,303000000.0
