Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,4228000000.0,4397000000.0,4377000000.0,4416000000.0
Capital Surplus,25357000000.0,24613000000.0,23977000000.0,23432000000.0
Total Liab,19412000000.0,19765000000.0,20090000000.0,19958000000.0
Total Stockholder Equity,13043000000.0,12893000000.0,11582000000.0,11254000000.0
Minority Interest,4381000000.0,5349000000.0,5667000000.0,6311000000.0
Deferred Long Term Liab,199000000.0,181000000.0,158000000.0,167000000.0
Other Current Liab,5603000000.0,4678000000.0,6222000000.0,6005000000.0
Total Assets,36836000000.0,38007000000.0,37339000000.0,37523000000.0
Other Current Assets,1242000000.0,766000000.0,1031000000.0,1118000000.0
Retained Earnings,-10394000000.0,-9942000000.0,-10594000000.0,-10413000000.0
Other Liab,2721000000.0,2203000000.0,2697000000.0,2625000000.0
Good Will,5969000000.0,5977000000.0,5923000000.0,5868000000.0
Treasury Stock,-1920000000.0,-1778000000.0,-1801000000.0,-1765000000.0
Other Assets,5125000000.0,5000000000.0,6295000000.0,6027000000.0
Cash,4382000000.0,4132000000.0,4061000000.0,4132000000.0
Total Current Liabilities,9958000000.0,10227000000.0,10639000000.0,10567000000.0
Deferred Long Term Asset Charges,943000000.0,953000000.0,1305000000.0,1174000000.0
Other Stockholder Equity,-1920000000.0,-1778000000.0,-1801000000.0,-1765000000.0
Property Plant Equipment,5163000000.0,6160000000.0,5536000000.0,5710000000.0
Total Current Assets,15786000000.0,16455000000.0,15208000000.0,15502000000.0
Long Term Investments,565000000.0,18000000.0,,
Net Tangible Assets,2846000000.0,2519000000.0,1282000000.0,970000000.0
Short Term Investments,718000000.0,1514000000.0,,
Net Receivables,5263000000.0,5622000000.0,5647000000.0,5636000000.0
Long Term Debt,6733000000.0,6744000000.0,6754000000.0,6766000000.0
Inventory,4181000000.0,4421000000.0,4469000000.0,4616000000.0
Accounts Payable,3468000000.0,3532000000.0,3482000000.0,3628000000.0
Change To Liabilities,-30000000.0,-264000000.0,-154000000.0,-26000000.0
Total Cashflows From Investing Activities,-174000000.0,-67000000.0,-114000000.0,-119000000.0
Net Borrowings,-36000000.0,-76000000.0,-21000000.0,1203000000.0
Total Cash From Financing Activities,-255000000.0,-269000000.0,-201000000.0,1022000000.0
Change To Operating Activities,6000000.0,-262000000.0,280000000.0,-264000000.0
Net Income,-452000000.0,652000000.0,-170000000.0,-212000000.0
Change In Cash,250000000.0,71000000.0,-71000000.0,1122000000.0
Effect Of Exchange Rate,1000000.0,30000000.0,25000000.0,-11000000.0
Total Cash From Operating Activities,678000000.0,377000000.0,219000000.0,230000000.0
Depreciation,292000000.0,307000000.0,316000000.0,339000000.0
Other Cashflows From Investing Activities,6000000.0,-101000000.0,53000000.0,49000000.0
Dividends Paid,-131000000.0,-129000000.0,-123000000.0,-118000000.0
Change To Inventory,88000000.0,103000000.0,92000000.0,-135000000.0
Change To Account Receivables,341000000.0,101000000.0,-19000000.0,419000000.0
Other Cashflows From Financing Activities,-88000000.0,-64000000.0,-57000000.0,-63000000.0
Change To Netincome,433000000.0,-260000000.0,-115000000.0,98000000.0
Capital Expenditures,-221000000.0,-173000000.0,-199000000.0,-237000000.0
