Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,892521000.0,676072000.0,691549000.0,715797000.0
Capital Surplus,1789863000.0,1775320000.0,1759668000.0,1741538000.0
Total Liab,5504910000.0,5154549000.0,5138716000.0,4984850000.0
Total Stockholder Equity,2913448000.0,2790643000.0,2705486000.0,2574644000.0
Other Current Liab,43662000.0,41650000.0,53721000.0,43769000.0
Total Assets,8418358000.0,7945192000.0,7844202000.0,7559494000.0
Common Stock,2229000.0,2223000.0,2220000.0,2216000.0
Other Current Assets,19970000.0,19840000.0,19033000.0,9306000.0
Retained Earnings,1936427000.0,1831241000.0,1777729000.0,1656639000.0
Other Liab,426928000.0,392026000.0,358574000.0,366999000.0
Good Will,3308939000.0,3124939000.0,3111349000.0,3117569000.0
Treasury Stock,-815071000.0,-818141000.0,-834131000.0,-825749000.0
Other Assets,173428000.0,176637000.0,142527000.0,140157000.0
Cash,1861769000.0,1893926000.0,1861980000.0,1610191000.0
Total Current Liabilities,836932000.0,773521000.0,1495157000.0,626415000.0
Deferred Long Term Asset Charges,79625000.0,80023000.0,84785000.0,29714000.0
Short Long Term Debt,4629000.0,7235000.0,754802000.0,4631000.0
Other Stockholder Equity,-30475000.0,-33545000.0,-49535000.0,-41153000.0
Property Plant Equipment,801342000.0,796419000.0,853805000.0,807092000.0
Total Current Assets,3177128000.0,3106125000.0,2979972000.0,2713879000.0
Long Term Investments,65000000.0,65000000.0,65000000.0,65000000.0
Net Tangible Assets,-1288012000.0,-1010368000.0,-1097412000.0,-1258722000.0
Net Receivables,694317000.0,641161000.0,576647000.0,565184000.0
Long Term Debt,4213830000.0,3961397000.0,3213747000.0,3963076000.0
Inventory,503641000.0,468446000.0,451005000.0,438188000.0
Accounts Payable,473932000.0,431084000.0,393907000.0,319424000.0
Investments,-4645000.0,-1799000.0,1831000.0,-24794000.0
Change To Liabilities,42355000.0,26409000.0,101418000.0,88528000.0
Total Cashflows From Investing Activities,-440068000.0,-49037000.0,-23624000.0,-97973000.0
Net Borrowings,246739000.0,-2753000.0,-2346000.0,348036000.0
Total Cash From Financing Activities,244491000.0,-23528000.0,8976000.0,342149000.0
Change To Operating Activities,-2788000.0,-7923000.0,24955000.0,1976000.0
Issuance Of Stock,7401000.0,10556000.0,13220000.0,1091000.0
Net Income,112916000.0,53733000.0,121667000.0,76729000.0
Change In Cash,-32157000.0,31946000.0,251789000.0,367242000.0
Repurchase Of Stock,-7727000.0,-221000.0,-576000.0,-21000.0
Total Cash From Operating Activities,163420000.0,104511000.0,266437000.0,123066000.0
Depreciation,66493000.0,63261000.0,55982000.0,61490000.0
Other Cashflows From Investing Activities,2522000.0,340000.0,1305000.0,14515000.0
Change To Inventory,-28807000.0,-16857000.0,-12817000.0,53336000.0
Change To Account Receivables,-35708000.0,-62198000.0,-11463000.0,-119367000.0
Other Cashflows From Financing Activities,-1922000.0,-31110000.0,-1322000.0,-6957000.0
Change To Netincome,3079000.0,44092000.0,-29554000.0,-51951000.0
Capital Expenditures,-36400000.0,-27172000.0,-26780000.0,-23242000.0
