Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day
2018-10-29,9.699999809265137,9.699999809265137,9.600000381469728,9.600000381469728,9.600000381469728,261100,CLVT,0.9968749285986056,1.1531249223897886,1.4041665631863844,1.055315029975959,-0.05844010137735345,0.06871187379929022,0.24484085341061856
2018-10-30,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,20100,CLVT,0.9968749285986056,1.15416661285692,1.386458321950502,1.039498234163286,-0.0426233055646803,0.09490908146395083,0.283961161779521
2018-10-31,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,0,CLVT,0.9958333374725444,1.151041640796596,1.3927082660711498,1.0407634740694096,-0.04493013659686518,0.10952170093572788,0.28999139404068064
2018-11-01,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,100,CLVT,0.9968749285986056,1.1708332629667413,1.3906249844779577,0.9864869819371144,0.010387946661491232,0.145657444081835,0.30302647131502547
2018-11-02,9.539999961853027,9.609999656677246,9.539999961853027,9.609999656677246,9.609999656677246,1000100,CLVT,0.9927159524115506,1.185223803354532,1.3839750953054115,0.988961756405294,0.0037541960062565938,0.15367392952783976,0.2832829426929564
2018-11-05,9.600000381469728,9.600000381469728,9.539999961853027,9.600000381469728,9.600000381469728,251200,CLVT,0.9947916470054128,1.1989583095328682,1.3885416035436946,0.9641545570690643,0.030637089936348505,0.15656751863284102,0.29907386729710095
2018-11-06,9.619999885559082,9.619999885559082,9.550000190734863,9.600000381469728,9.600000381469728,107300,CLVT,0.9958333374725444,1.202083281593192,1.3760416159613282,0.9564908430667262,0.039342494405818274,0.16140772123744362,0.30039479128017343
2018-11-08,9.550000190734863,9.579999923706056,9.529999732971191,9.5600004196167,9.5600004196167,131000,CLVT,1.0,1.206066864736966,1.3797070085183265,0.9476590583772034,0.052340941622796566,0.17018741581385455,0.31175672869481574
2018-11-09,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,400,CLVT,0.9958333374725444,1.1718749534338728,1.3499999503294644,0.9499672718524811,0.045866065620063345,0.12236095476774622,0.28563074270343614
2018-11-13,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,2000,CLVT,0.996868503840281,1.148225478872928,1.3611691091546958,0.9321128663785744,0.06475563746170665,0.07931935325304873,0.28074681086780684
2018-11-14,9.539999961853027,9.59000015258789,9.539999961853027,9.579999923706056,9.579999923706056,6900,CLVT,0.9958246386042188,1.1638830592199896,1.362212974390758,0.9389238595591887,0.0569007790450301,0.07776961654535541,0.2826994712036537
2018-11-15,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,9.579999923706056,0,CLVT,0.9958246386042188,1.1586639321366148,1.3674322010226017,0.9146569716831342,0.08116766692108457,0.08466574396331028,0.29866242953860866
2018-11-16,9.5600004196167,9.5600004196167,9.5600004196167,9.5600004196167,9.5600004196167,100,CLVT,1.00104594924358,1.1663179005359627,1.3514643838072091,0.8964348880940413,0.10461106114953866,0.09907057923273355,0.29739404375965184
2018-11-19,9.550000190734863,9.5600004196167,9.550000190734863,9.550000190734863,9.550000190734863,210600,CLVT,0.9989528556353812,1.167539203752863,1.3874345272636508,0.8957911154576635,0.10316174017771762,0.07272230609013208,0.3072308887183055
2018-11-20,9.5600004196167,9.5600004196167,9.5600004196167,9.5600004196167,9.5600004196167,1700,CLVT,0.997907901999394,1.1527196625589176,1.4320082614527951,0.8879637982276005,0.10994410377179353,0.04392272390276042,0.3074725945413084
2018-11-21,9.630000114440918,9.630000114440918,9.579999923706056,9.579999923706056,9.579999923706056,2000,CLVT,0.9958246386042188,1.1419623870050224,1.471816335465595,0.9212998027107722,0.0745248358934466,0.03699610077444704,0.35062766700441794
2018-11-23,9.550000190734863,9.56999969482422,9.550000190734863,9.550000190734863,9.550000190734863,530100,CLVT,1.0020941888680548,1.1371727162072005,1.5246073433320342,0.929240887735936,0.07285330113211874,0.03916266099925925,0.3974048823003722
