,Unnamed: 0,2021-07-03,2021-04-03,2021-01-02,2020-09-26
0,Intangible Assets,439035000.0,452539000.0,473680000.0,474793000.0
1,Capital Surplus,1617953000.0,1611845000.0,1597429000.0,1589479000.0
2,Total Liab,2649513000.0,2561501000.0,2659122000.0,2545797000.0
3,Total Stockholder Equity,3118576000.0,2966603000.0,2891909000.0,2773920000.0
4,Minority Interest,65234000.0,63343000.0,62300000.0,61269000.0
5,Other Current Liab,25096000.0,15627000.0,31940000.0,19013000.0
6,Total Assets,5833323000.0,5591447000.0,5613331000.0,5380986000.0
7,Common Stock,1716000.0,1715000.0,1699000.0,1696000.0
8,Other Current Assets,21911000.0,9721000.0,42392000.0,28642000.0
9,Retained Earnings,2045272000.0,1848690000.0,1696924000.0,1652179000.0
10,Other Liab,436976000.0,397483000.0,393579000.0,368403000.0
11,Good Will,1245549000.0,1241242000.0,1260240000.0,1239343000.0
12,Treasury Stock,-546365000.0,-495647000.0,-404143000.0,-469434000.0
13,Other Assets,76875000.0,74501000.0,77358000.0,61360000.0
14,Cash,77741000.0,71199000.0,81617000.0,65845000.0
15,Total Current Liabilities,692212000.0,637707000.0,675305000.0,623554000.0
16,Deferred Long Term Asset Charges,15875000.0,15402000.0,16676000.0,15762000.0
17,Short Long Term Debt,41603000.0,26347000.0,26586000.0,26166000.0
18,Other Stockholder Equity,-268754000.0,-295796000.0,-252433000.0,-325608000.0
19,Property Plant Equipment,2011848000.0,1967313000.0,2010377000.0,1931441000.0
20,Total Current Assets,1022580000.0,940767000.0,986994000.0,931174000.0
21,Long Term Investments,1037436000.0,915085000.0,804682000.0,742875000.0
22,Net Tangible Assets,1433992000.0,1272822000.0,1157989000.0,1059784000.0
23,Net Receivables,436077000.0,388937000.0,409270000.0,377523000.0
24,Long Term Debt,1393798000.0,1414861000.0,1477747000.0,1447973000.0
25,Inventory,428203000.0,420659000.0,405922000.0,406805000.0
26,Accounts Payable,264447000.0,245648000.0,255340000.0,206998000.0
0,Change To Liabilities,16232000.0,-13462000.0,22032000.0,22543000.0
1,Total Cashflows From Investing Activities,-65627000.0,-64258000.0,-123288000.0,-61477000.0
2,Net Borrowings,-12544000.0,-36683000.0,-14993000.0,-147404000.0
3,Total Cash From Financing Activities,-89813000.0,-81044000.0,-19535000.0,-159475000.0
4,Change To Operating Activities,-4507000.0,18834000.0,-2014000.0,4137000.0
5,Net Income,196582000.0,151766000.0,44745000.0,101125000.0
6,Change In Cash,6542000.0,-10344000.0,15765000.0,-10333000.0
7,Repurchase Of Stock,-77248000.0,-42268000.0,-3938000.0,-3117000.0
8,Effect Of Exchange Rate,2850000.0,-3847000.0,4350000.0,3855000.0
9,Total Cash From Operating Activities,159132000.0,138805000.0,154238000.0,206764000.0
10,Depreciation,79222000.0,78534000.0,96467000.0,85730000.0
11,Change To Inventory,-12804000.0,-27188000.0,25314000.0,-8567000.0
12,Change To Account Receivables,-45632000.0,10721000.0,-13721000.0,10006000.0
13,Other Cashflows From Financing Activities,-21000.0,-2143000.0,-604000.0,-8954000.0
14,Change To Netincome,-80844000.0,-81278000.0,-16251000.0,-14199000.0
15,Capital Expenditures,-65343000.0,-60751000.0,-95196000.0,-61715000.0
16,Investments,,-4449000.0,-4449000.0,-4449000.0
17,Issuance Of Stock,,50000.0,50000.0,50000.0
18,Other Cashflows From Investing Activities,,,293000.0,293000.0
