Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,20710000000.0,21622000000.0,22256000000.0,20925000000.0
Capital Surplus,25584000000.0,25532000000.0,24828000000.0,24769000000.0
Total Liab,872512000000.0,832833000000.0,766047000000.0,777625000000.0
Total Stockholder Equity,67425000000.0,63115000000.0,48617000000.0,54236000000.0
Minority Interest,785000000.0,604000000.0,414000000.0,275000000.0
Deferred Long Term Liab,820000000.0,935000000.0,1024000000.0,1168000000.0
Other Current Liab,12814000000.0,12209000000.0,8063000000.0,10291000000.0
Total Assets,940722000000.0,896552000000.0,815078000000.0,832136000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Other Current Assets,12616000000.0,10980000000.0,9611000000.0,9744000000.0
Retained Earnings,30749000000.0,32991000000.0,30470000000.0,28671000000.0
Other Liab,790752000000.0,752780000000.0,693537000000.0,702231000000.0
Good Will,3035000000.0,3013000000.0,863000000.0,843000000.0
Treasury Stock,11086000000.0,4586000000.0,-6687000000.0,790000000.0
Other Assets,415818000000.0,398907000000.0,361888000000.0,386339000000.0
Cash,13701000000.0,16327000000.0,15353000000.0,14490000000.0
Total Current Liabilities,61382000000.0,59539000000.0,54151000000.0,56704000000.0
Short Long Term Debt,527000000.0,1371000000.0,1656000000.0,830000000.0
Other Stockholder Equity,30738000000.0,24039000000.0,10906000000.0,17074000000.0
Property Plant Equipment,466000000.0,554000000.0,,
Total Current Assets,38689000000.0,36935000000.0,34891000000.0,34786000000.0
Long Term Investments,462004000000.0,435521000000.0,395180000000.0,389243000000.0
Net Tangible Assets,64117000000.0,59779000000.0,47672000000.0,53292000000.0
Short Term Investments,8458000000.0,5744000000.0,6684000000.0,7045000000.0
Long Term Debt,20023000000.0,19920000000.0,18333000000.0,18690000000.0
Accounts Payable,33094000000.0,31503000000.0,29758000000.0,32279000000.0
Investments,-16924000000.0,-12747000000.0,-18019000000.0,-8498000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-16210000000.0,-17028000000.0,-21628000000.0,-11957000000.0
Net Borrowings,729000000.0,1732000000.0,2448000000.0,251000000.0
Total Cash From Financing Activities,4883000000.0,-1634000000.0,781000000.0,-1258000000.0
Change To Operating Activities,3451000000.0,13514000000.0,17532000000.0,6305000000.0
Issuance Of Stock,153000000.0,133000000.0,132000000.0,246000000.0
Net Income,-374000000.0,4186000000.0,4074000000.0,7863000000.0
Change In Cash,-2619000000.0,979000000.0,959000000.0,355000000.0
Repurchase Of Stock,-500000000.0,-2500000000.0,-1500000000.0,-1250000000.0
Effect Of Exchange Rate,340000000.0,16000000.0,142000000.0,110000000.0
Total Cash From Operating Activities,8368000000.0,19625000000.0,21664000000.0,13460000000.0
Depreciation,457000000.0,460000000.0,161000000.0,222000000.0
Other Cashflows From Investing Activities,-652000000.0,1278000000.0,-94000000.0,-1088000000.0
Dividends Paid,-1766000000.0,-1641000000.0,-1521000000.0,-1296000000.0
Other Cashflows From Financing Activities,6267000000.0,642000000.0,1222000000.0,791000000.0
Change To Netincome,5258000000.0,1804000000.0,-152000000.0,689000000.0
