,2020-08-31,2019-08-31,2018-08-31,2017-08-31
Change To Liabilities,592972000.0,961662000.0,815258000.0,744470000.0
Total Cashflows From Investing Activities,-921113000.0,-872454000.0,1240914000.0,2141263000.0
Net Borrowings,232599000.0,-27026000.0,471408000.0,-45043000.0
Total Cash From Financing Activities,-65123000.0,-415772000.0,-47044000.0,-404546000.0
Change To Operating Activities,-154821000.0,-9291000.0,-132542000.0,65180000.0
Issuance Of Stock,30117000.0,26999000.0,24865000.0,21791000.0
Net Income,53912000.0,287111000.0,86330000.0,129090000.0
Change In Cash,230214000.0,-94606000.0,68030000.0,277860000.0
Repurchase Of Stock,-237638000.0,-362241000.0,-472916000.0,-318908000.0
Effect Of Exchange Rate,-40825000.0,554000.0,-20392000.0,5228000.0
Total Cash From Operating Activities,1257275000.0,1193066000.0,-1105448000.0,-1464085000.0
Depreciation,890781000.0,771833000.0,773704000.0,760405000.0
Other Cashflows From Investing Activities,22176000.0,67557000.0,2036938000.0,2719368000.0
Dividends Paid,-50462000.0,-52004000.0,-57833000.0,-59959000.0
Change To Inventory,-77320000.0,483074000.0,-499105000.0,-445089000.0
Change To Account Receivables,-240574000.0,-1464980000.0,-2334367000.0,-2828328000.0
Other Cashflows From Financing Activities,-39739000.0,-1500000.0,-12568000.0,-2427000.0
Change To Netincome,192325000.0,163657000.0,185274000.0,110187000.0
Capital Expenditures,-983035000.0,-1005480000.0,-1036651000.0,-716485000.0
