Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,6195000000.0,4722000000.0,4175000000.0,4179000000.0
Capital Surplus,12368000000.0,12335000000.0,12329000000.0,12266000000.0
Total Liab,21354000000.0,19043000000.0,16851000000.0,16467000000.0
Total Stockholder Equity,15408000000.0,14995000000.0,14930000000.0,14476000000.0
Minority Interest,42000000.0,42000000.0,43000000.0,42000000.0
Other Current Liab,2616000000.0,2599000000.0,2290000000.0,2428000000.0
Total Assets,36804000000.0,34080000000.0,31824000000.0,30985000000.0
Common Stock,4000000.0,4000000.0,4000000.0,4000000.0
Other Current Assets,2640000000.0,2588000000.0,2556000000.0,2446000000.0
Retained Earnings,7068000000.0,6883000000.0,6794000000.0,6741000000.0
Other Liab,3292000000.0,3423000000.0,3526000000.0,3244000000.0
Good Will,14880000000.0,13757000000.0,12903000000.0,12677000000.0
Treasury Stock,-4032000000.0,-4227000000.0,-4197000000.0,-4535000000.0
Other Assets,2297000000.0,2196000000.0,2059000000.0,2003000000.0
Cash,279000000.0,354000000.0,438000000.0,429000000.0
Total Current Liabilities,8906000000.0,6581000000.0,5881000000.0,5805000000.0
Deferred Long Term Asset Charges,445000000.0,436000000.0,426000000.0,376000000.0
Short Long Term Debt,8000000.0,1012000000.0,1039000000.0,1251000000.0
Other Stockholder Equity,-4032000000.0,-4227000000.0,-4197000000.0,-4535000000.0
Property Plant Equipment,3528000000.0,3351000000.0,3392000000.0,3337000000.0
Total Current Assets,9789000000.0,9905000000.0,9178000000.0,8671000000.0
Long Term Investments,115000000.0,149000000.0,117000000.0,118000000.0
Net Tangible Assets,-5667000000.0,-3484000000.0,-2148000000.0,-2380000000.0
Short Term Investments,261000000.0,945000000.0,664000000.0,334000000.0
Net Receivables,3502000000.0,3171000000.0,2994000000.0,2984000000.0
Long Term Debt,8790000000.0,8711000000.0,7088000000.0,7095000000.0
Inventory,2668000000.0,2399000000.0,2109000000.0,2096000000.0
Accounts Payable,2484000000.0,2172000000.0,1987000000.0,1788000000.0
Investments,559000000.0,-280000000.0,-320000000.0,-125000000.0
Change To Liabilities,0.0,0.0,76000000.0,0.0
Total Cashflows From Investing Activities,-2282000000.0,-2201000000.0,-312000000.0,-191000000.0
Net Borrowings,1911000000.0,2258000000.0,-243000000.0,-139000000.0
Total Cash From Financing Activities,1578000000.0,1875000000.0,-639000000.0,-585000000.0
Change To Operating Activities,-61000000.0,-108000000.0,-293000000.0,262000000.0
Issuance Of Stock,10000000.0,21000000.0,40000000.0,14000000.0
Net Income,506000000.0,458000000.0,475000000.0,446000000.0
Change In Cash,-75000000.0,-84000000.0,9000000.0,137000000.0
Repurchase Of Stock,-24000000.0,-96000000.0,-145000000.0,-166000000.0
Effect Of Exchange Rate,-2000000.0,-11000000.0,15000000.0,-8000000.0
Total Cash From Operating Activities,637000000.0,260000000.0,943000000.0,921000000.0
Depreciation,229000000.0,208000000.0,208000000.0,206000000.0
Other Cashflows From Investing Activities,112000000.0,-102000000.0,106000000.0,28000000.0
Dividends Paid,-313000000.0,-300000000.0,-291000000.0,-292000000.0
Other Cashflows From Financing Activities,-6000000.0,-8000000.0,-8000000.0,-2000000.0
Change To Netincome,-37000000.0,-298000000.0,-18000000.0,7000000.0
Capital Expenditures,-153000000.0,-119000000.0,-98000000.0,-89000000.0
Change To Inventory,,,371000000.0,371000000.0
Change To Account Receivables,,,219000000.0,219000000.0
