,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,287000000.0,296000000.0,306000000.0,315000000.0
Capital Surplus,1661000000.0,1657000000.0,1655000000.0,1651000000.0
Total Liab,18840000000.0,17977000000.0,19030000000.0,18734000000.0
Total Stockholder Equity,3537000000.0,3308000000.0,3441000000.0,3123000000.0
Deferred Long Term Liab,33000000.0,32000000.0,33000000.0,31000000.0
Total Assets,22377000000.0,21285000000.0,22471000000.0,21857000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,550000000.0,617000000.0,607000000.0,551000000.0
Retained Earnings,1825000000.0,1570000000.0,1691000000.0,1392000000.0
Other Liab,1235000000.0,1188000000.0,1065000000.0,1203000000.0
Good Will,1437000000.0,1422000000.0,1422000000.0,1422000000.0
Treasury Stock,50000000.0,80000000.0,94000000.0,79000000.0
Other Assets,899000000.0,902000000.0,733000000.0,1015000000.0
Cash,1787000000.0,1301000000.0,2272000000.0,1944000000.0
Other Stockholder Equity,85000000.0,80000000.0,94000000.0,79000000.0
Total Current Assets,17785000000.0,16714000000.0,17935000000.0,17223000000.0
Long Term Investments,1969000000.0,1951000000.0,1922000000.0,1882000000.0
Net Tangible Assets,1813000000.0,1590000000.0,1713000000.0,1386000000.0
Net Receivables,15448000000.0,14796000000.0,15056000000.0,14728000000.0
Long Term Debt,17605000000.0,16789000000.0,17800000000.0,17531000000.0
Total Current Liabilities,,,59000000.0,
Property Plant Equipment,,,153000000.0,
