,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-96381000.0,12671000.0,60891000.0,40447000.0
Total Cashflows From Investing Activities,-532530000.0,-240040000.0,-255516000.0,-272328000.0
Net Borrowings,300000000.0,-242000.0,-49907000.0,-150518000.0
Total Cash From Financing Activities,82081000.0,-68145000.0,-263639000.0,-213898000.0
Change To Operating Activities,-126998000.0,-12941000.0,-15581000.0,30591000.0
Issuance Of Stock,11148000.0,11770000.0,11940000.0,14179000.0
Net Income,201392000.0,307583000.0,275749000.0,214891000.0
Change In Cash,-192785000.0,114967000.0,-199054000.0,-78728000.0
Repurchase Of Stock,-200018000.0,-50661000.0,-198592000.0,-52127000.0
Effect Of Exchange Rate,-3516000.0,1748000.0,-16172000.0,18786000.0
Total Cash From Operating Activities,261180000.0,421404000.0,336273000.0,388712000.0
Depreciation,115903000.0,102412000.0,102949000.0,99995000.0
Other Cashflows From Investing Activities,-17000.0,-172000.0,-1049000.0,6238000.0
Dividends Paid,-28175000.0,-28200000.0,-26328000.0,-24740000.0
Change To Inventory,15535000.0,-3485000.0,-41197000.0,19711000.0
Change To Account Receivables,71147000.0,-12613000.0,-57492000.0,-16388000.0
Other Cashflows From Financing Activities,-874000.0,-812000.0,-752000.0,-692000.0
Change To Netincome,65411000.0,43402000.0,19801000.0,4944000.0
Capital Expenditures,-47499000.0,-69752000.0,-53417000.0,-52705000.0
