,2020-11-30,2019-11-30,2018-11-30,2017-11-30
Intangible Assets,798959000.0,934123000.0,1104497000.0,
Total Liab,2875471000.0,3183914000.0,3447191000.0,
Total Stockholder Equity,2302085000.0,1469841000.0,1319802000.0,
Other Current Liab,49765000.0,18313000.0,30375000.0,
Total Assets,5177556000.0,4653755000.0,4766993000.0,
Common Stock,2305899000.0,1519923000.0,1359001000.0,
Other Current Assets,189239000.0,203696000.0,179474000.0,
Other Liab,381803000.0,485606000.0,434496000.0,
Good Will,1836050000.0,1829328000.0,1775541000.0,
Treasury Stock,-3814000.0,-50082000.0,-39199000.0,
Other Assets,161154000.0,179234000.0,168812000.0,
Cash,152656000.0,79656000.0,123389000.0,
Total Current Liabilities,1008662000.0,2698308000.0,3012695000.0,
Deferred Long Term Asset Charges,47423000.0,64879000.0,71347000.0,
Short Long Term Debt,33750000.0,,,
Other Stockholder Equity,-3814000.0,-50082000.0,-39199000.0,
Property Plant Equipment,958017000.0,411465000.0,419603000.0,
Total Current Assets,1423376000.0,1299605000.0,1298540000.0,
Net Tangible Assets,-332924000.0,-1293610000.0,-1560236000.0,
Net Receivables,1081481000.0,1016253000.0,995677000.0,
Long Term Debt,1111362000.0,,,
Accounts Payable,140575000.0,192045000.0,136645000.0,
