,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Total Stockholder Equity,26945000000.0,26945000000.0,25317000000.0,29186000000.0
Net Tangible Assets,-7668000000.0,-7668000000.0,-9525000000.0,-7739000000.0
Intangible Assets,,14401000000.0,14604000000.0,16677000000.0
Capital Surplus,,39613000000.0,39588000000.0,39489000000.0
Total Liab,,63808000000.0,66184000000.0,60530000000.0
Minority Interest,,94000000.0,87000000.0,84000000.0
Other Current Liab,,4181000000.0,4567000000.0,2848000000.0
Total Assets,,90847000000.0,91588000000.0,89800000000.0
Common Stock,,1788000000.0,1788000000.0,1788000000.0
Other Current Assets,,4818000000.0,5103000000.0,4228000000.0
Retained Earnings,,48888000000.0,47362000000.0,51107000000.0
Other Liab,,13445000000.0,12135000000.0,13804000000.0
Good Will,,20212000000.0,20238000000.0,20248000000.0
Treasury Stock,,-63344000000.0,-63421000000.0,-63198000000.0
Other Assets,,9807000000.0,7846000000.0,7436000000.0
Cash,,6981000000.0,8062000000.0,7356000000.0
Total Current Liabilities,,26361000000.0,27327000000.0,20405000000.0
Other Stockholder Equity,,-6622000000.0,-6634000000.0,-6383000000.0
Property Plant Equipment,,18295000000.0,19711000000.0,16919000000.0
Total Current Assets,,26909000000.0,27764000000.0,26577000000.0
Long Term Investments,,1223000000.0,1425000000.0,1943000000.0
Net Receivables,,8692000000.0,8288000000.0,8859000000.0
Long Term Debt,,24002000000.0,25360000000.0,26321000000.0
Inventory,,6402000000.0,6310000000.0,6128000000.0
Accounts Payable,,4034000000.0,4594000000.0,4378000000.0
Deferred Long Term Asset Charges,,,894000000.0,
Short Long Term Debt,,,2300000000.0,
