,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,768509000.0,771116000.0,246131000.0,248738000.0
1,Capital Surplus,7247334000.0,7305274000.0,7353396000.0,7448484000.0
2,Total Liab,17526862000.0,17082964000.0,17036356000.0,16634764000.0
3,Total Stockholder Equity,5910386000.0,6096965000.0,6042398000.0,6146112000.0
4,Other Current Liab,455464000.0,420737000.0,356679000.0,306657000.0
5,Total Assets,23437248000.0,23179929000.0,23078754000.0,22780876000.0
6,Common Stock,4749000.0,4749000.0,4749000.0,4749000.0
7,Other Current Assets,169680000.0,171781000.0,144495000.0,96854000.0
8,Other Liab,1357812000.0,1278914000.0,1150228000.0,944886000.0
9,Treasury Stock,-1341697000.0,-1213058000.0,-1315747000.0,-1307121000.0
10,Other Assets,451246000.0,478247000.0,375142000.0,463496000.0
11,Cash,374377000.0,402413000.0,524496000.0,447129000.0
12,Total Current Liabilities,2394601000.0,2047954000.0,1344547000.0,1094142000.0
13,Short Long Term Debt,627337000.0,543757000.0,7650000.0,7650000.0
14,Other Stockholder Equity,-601443000.0,-465596000.0,-551449000.0,-530618000.0
15,Property Plant Equipment,19181519000.0,19125251000.0,19255082000.0,19029315000.0
16,Total Current Assets,2235623000.0,1997594000.0,1869775000.0,1721362000.0
17,Long Term Investments,800351000.0,807721000.0,805032000.0,790373000.0
18,Net Tangible Assets,5141877000.0,5325849000.0,5268675000.0,5369782000.0
19,Net Receivables,1091982000.0,909972000.0,829796000.0,717852000.0
20,Long Term Debt,13692742000.0,13670801000.0,14431828000.0,14481330000.0
21,Inventory,599584000.0,513187000.0,370988000.0,459527000.0
22,Accounts Payable,1052561000.0,929771000.0,719302000.0,624483000.0
23,Good Will,,,527592000.0,527592000.0
0,Investments,1504000.0,10191000.0,9528000.0,4199000.0
1,Change To Liabilities,112350000.0,251344000.0,118552000.0,42032000.0
2,Total Cashflows From Investing Activities,-153874000.0,-170691000.0,-288658000.0,-426985000.0
3,Net Borrowings,-12295000.0,-56492000.0,-23742000.0,-27361000.0
4,Total Cash From Financing Activities,-418828000.0,-484709000.0,-429915000.0,-438328000.0
5,Change To Operating Activities,63903000.0,-162725000.0,107695000.0,-48213000.0
6,Issuance Of Stock,16327000.0,16327000.0,10106000.0,5230000.0
7,Net Income,342139000.0,386176000.0,308029000.0,312316000.0
8,Change In Cash,-28036000.0,-122083000.0,77367000.0,-498603000.0
9,Total Cash From Operating Activities,544666000.0,533317000.0,795940000.0,366710000.0
10,Depreciation,156921000.0,157120000.0,152648000.0,153245000.0
11,Other Cashflows From Investing Activities,-7990000.0,-4148000.0,-26808000.0,-51142000.0
12,Dividends Paid,-416854000.0,-416229000.0,-416229000.0,-415614000.0
13,Change To Inventory,-85156000.0,-141794000.0,72767000.0,-98694000.0
14,Change To Account Receivables,-183329000.0,-85212000.0,-112926000.0,-108929000.0
15,Other Cashflows From Financing Activities,-6006000.0,-11988000.0,-416279000.0,-583000.0
16,Change To Netincome,137838000.0,128408000.0,149175000.0,114953000.0
17,Capital Expenditures,-147388000.0,-176734000.0,-271378000.0,-380042000.0
