Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,246131000.0,276837000.0,286042000.0,312360000.0
Capital Surplus,7353396000.0,7403895000.0,7615138000.0,6588878000.0
Total Liab,17036356000.0,15586170000.0,11652128000.0,11160585000.0
Total Stockholder Equity,6042398000.0,6225951000.0,6579543000.0,5527867000.0
Other Current Liab,356679000.0,298005000.0,306295000.0,344132000.0
Total Assets,23078754000.0,21812121000.0,18231671000.0,16845937000.0
Common Stock,4749000.0,4450000.0,4450000.0,4232000.0
Other Current Assets,144495000.0,107580000.0,109153000.0,90390000.0
Other Liab,1150228000.0,936530000.0,559866000.0,401621000.0
Good Will,527592000.0,680996000.0,681100000.0,681100000.0
Treasury Stock,-1315747000.0,-1182394000.0,-1040045000.0,-1065243000.0
Other Assets,375142000.0,157697000.0,130096000.0,338107000.0
Cash,524496000.0,20958000.0,11975000.0,37193000.0
Total Current Liabilities,1344547000.0,2020298000.0,2108436000.0,2667335000.0
Short Long Term Debt,7650000.0,97811000.0,522662000.0,432650000.0
Other Stockholder Equity,-551449000.0,-374000000.0,-188239000.0,-188530000.0
Property Plant Equipment,19255082000.0,18363832000.0,14766651000.0,12698126000.0
Total Current Assets,1869775000.0,1470334000.0,1398632000.0,1764458000.0
Long Term Investments,805032000.0,862425000.0,969150000.0,1051786000.0
Net Tangible Assets,5268675000.0,5268118000.0,5612401000.0,4534407000.0
Net Receivables,829796000.0,835121000.0,820658000.0,1202951000.0
Long Term Debt,14431828000.0,12591537000.0,8957582000.0,8091629000.0
Inventory,370988000.0,506675000.0,437841000.0,432594000.0
Accounts Payable,719302000.0,1209900000.0,1116337000.0,1140571000.0
Minority Interest,,,,157485000.0
Deferred Long Term Asset Charges,,,,205907000.0
Investments,31808000.0,94168000.0,26757000.0,-59119000.0
Change To Liabilities,-80257000.0,-62946000.0,-320132000.0,261305000.0
Total Cashflows From Investing Activities,-2270529000.0,-3768758000.0,-2114888000.0,-567633000.0
Net Borrowings,1567555000.0,3348087000.0,248450000.0,-299884000.0
Total Cash From Financing Activities,874999000.0,1830962000.0,-97049000.0,-959461000.0
Change To Operating Activities,-156063000.0,-73003000.0,104088000.0,78872000.0
Issuance Of Stock,969759000.0,29040000.0,1203981000.0,471358000.0
Net Income,612809000.0,1278577000.0,1151703000.0,387841000.0
Change In Cash,503538000.0,8983000.0,-25218000.0,-211682000.0
Total Cash From Operating Activities,1899068000.0,1946779000.0,2186719000.0,1315412000.0
Depreciation,578662000.0,476535000.0,428557000.0,406335000.0
Other Cashflows From Investing Activities,-106956000.0,-14577000.0,-170000.0,-170000.0
Dividends Paid,-1605366000.0,-1457628000.0,-1335058000.0,-829414000.0
Change To Inventory,77116000.0,-8259000.0,38456000.0,-202259000.0
Change To Account Receivables,-1297000.0,-19688000.0,383993000.0,-330521000.0
Other Cashflows From Financing Activities,-56949000.0,-88537000.0,-214422000.0,-301521000.0
Change To Netincome,868098000.0,355563000.0,400054000.0,713839000.0
Capital Expenditures,-2195381000.0,-3848349000.0,-2141475000.0,-512393000.0
