,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Intangible Assets,2001000.0,2233000.0,2465000.0,2696000.0
Capital Surplus,889206000.0,861312000.0,847303000.0,831817000.0
Total Liab,3074772000.0,3242827000.0,3090420000.0,3016557000.0
Total Stockholder Equity,1879813000.0,1844717000.0,1999549000.0,1854437000.0
Other Current Liab,309307000.0,427895000.0,316912000.0,231361000.0
Total Assets,4954585000.0,5087544000.0,5089969000.0,4870994000.0
Common Stock,551000.0,558000.0,569000.0,570000.0
Other Current Assets,18544000.0,,,8928000.0
Retained Earnings,1034831000.0,1027414000.0,1189422000.0,1059840000.0
Other Liab,107700000.0,106755000.0,103321000.0,124464000.0
Good Will,10870000.0,10870000.0,10870000.0,10870000.0
Treasury Stock,-44775000.0,-44567000.0,-37745000.0,-37790000.0
Other Assets,63961000.0,59382000.0,58274000.0,56485000.0
Cash,770144000.0,947456000.0,1046051000.0,560902000.0
Total Current Liabilities,1381533000.0,1522763000.0,1343713000.0,1230343000.0
Property Plant Equipment,2379673000.0,2448056000.0,2500409000.0,2552292000.0
Total Current Assets,2494934000.0,2563756000.0,2514777000.0,2245009000.0
Long Term Investments,3146000.0,3247000.0,3174000.0,3642000.0
Net Tangible Assets,1866942000.0,1831614000.0,1986214000.0,1840871000.0
Net Receivables,154416000.0,154342000.0,193109000.0,136271000.0
Inventory,1443685000.0,1353565000.0,1168215000.0,1439098000.0
Accounts Payable,535257000.0,552837000.0,477052000.0,478501000.0
Other Stockholder Equity,,,56000.0,-86000.0
