,2021-01-30,2020-02-01,2019-02-02,2018-02-03
Investments,104335000.0,-172946000.0,117899000.0,-90000000.0
Change To Liabilities,99172000.0,48474000.0,128940000.0,133826000.0
Total Cashflows From Investing Activities,-48751000.0,-471480000.0,-215107000.0,-530714000.0
Total Cash From Financing Activities,-107934000.0,-646739000.0,-609214000.0,-356217000.0
Change To Operating Activities,-244060000.0,-164544000.0,13570000.0,-7333000.0
Issuance Of Stock,12229000.0,43780000.0,13121000.0,16190000.0
Net Income,175835000.0,705945000.0,658559000.0,555234000.0
Change In Cash,653726000.0,-16926000.0,131806000.0,-107565000.0
Repurchase Of Stock,-118248000.0,-690519000.0,-622335000.0,-371824000.0
Effect Of Exchange Rate,56000.0,56000.0,56000.0,56000.0
Total Cash From Operating Activities,810355000.0,1101293000.0,956127000.0,779366000.0
Depreciation,296846000.0,294673000.0,279158000.0,252713000.0
Change To Inventory,125486000.0,-79372000.0,-122019000.0,-152449000.0
Change To Account Receivables,-53772000.0,-20637000.0,-36387000.0,-11088000.0
Other Cashflows From Financing Activities,-1915000.0,-1915000.0,-1915000.0,-583000.0
Change To Netincome,351006000.0,315218000.0,63601000.0,4822000.0
Capital Expenditures,-151866000.0,-298534000.0,-319400000.0,-440714000.0
