,Unnamed: 0,2021-05-30,2020-05-31,2019-05-26,2018-05-27
0,Intangible Assets,4157600000.0,4302400000.0,4539300000.0,1282800000.0
1,Capital Surplus,2342100000.0,2323200000.0,2286000000.0,1180000000.0
2,Total Liab,13564200000.0,14353300000.0,14750100000.0,6632900000.0
3,Total Stockholder Equity,8551800000.0,7876100000.0,7384600000.0,3676200000.0
4,Minority Interest,79600000.0,74600000.0,79100000.0,80400000.0
5,Other Current Liab,23900000.0,20400000.0,6500000.0,14000000.0
6,Total Assets,22195600000.0,22304000000.0,22213800000.0,10389500000.0
7,Common Stock,2921200000.0,2921200000.0,2921200000.0,2839700000.0
8,Other Current Assets,17500000.0,22200000.0,42700000.0,73300000.0
9,Retained Earnings,6262600000.0,5471200000.0,5047900000.0,4744900000.0
10,Other Liab,1794500000.0,1959000000.0,1951800000.0,1065200000.0
11,Good Will,11373500000.0,11361500000.0,11435400000.0,4487400000.0
12,Treasury Stock,-2974100000.0,-2839500000.0,-2870500000.0,-5088400000.0
13,Other Assets,323600000.0,380800000.0,381600000.0,314700000.0
14,Cash,79200000.0,553300000.0,236600000.0,128000000.0
15,Total Current Liabilities,3306200000.0,3287400000.0,2142600000.0,2336200000.0
16,Other Stockholder Equity,5800000.0,-109600000.0,-110300000.0,-110500000.0
17,Property Plant Equipment,2797000000.0,2574700000.0,2327400000.0,1589500000.0
18,Total Current Assets,2702100000.0,2885900000.0,2733800000.0,1938900000.0
19,Long Term Investments,841800000.0,798700000.0,796300000.0,776200000.0
20,Net Tangible Assets,-6979300000.0,-7787800000.0,-8590100000.0,-2094000000.0
21,Net Receivables,793900000.0,860800000.0,818200000.0,569400000.0
22,Long Term Debt,8159200000.0,8767900000.0,10510900000.0,3231500000.0
23,Inventory,1734000000.0,1364800000.0,1548900000.0,988700000.0
24,Accounts Payable,1655900000.0,1507100000.0,1252100000.0,905300000.0
25,Short Long Term Debt,,823300000.0,20600000.0,307000000.0
0,Investments,2700000.0,7000000.0,-8800000.0,-8800000.0
1,Change To Liabilities,48900000.0,257500000.0,121900000.0,155400000.0
2,Total Cashflows From Investing Activities,-340300000.0,-153800000.0,-5166000000.0,-576200000.0
3,Net Borrowings,-820000000.0,-947400000.0,4060500000.0,806800000.0
4,Total Cash From Financing Activities,-1609600000.0,-1370400000.0,4149800000.0,-506900000.0
5,Change To Operating Activities,-49100000.0,-64500000.0,-28400000.0,-37000000.0
6,Net Income,1298800000.0,840100000.0,678300000.0,808400000.0
7,Change In Cash,-474100000.0,316700000.0,108600000.0,-123400000.0
8,Repurchase Of Stock,-298200000.0,-298200000.0,-1600000.0,-967300000.0
9,Effect Of Exchange Rate,7700000.0,-1700000.0,-700000.0,5500000.0
10,Total Cash From Operating Activities,1468100000.0,1842600000.0,1125500000.0,954200000.0
11,Depreciation,354800000.0,388900000.0,333000000.0,257000000.0
12,Dividends Paid,-474600000.0,-413600000.0,-356200000.0,-342300000.0
13,Change To Inventory,-364300000.0,163500000.0,78000000.0,-62800000.0
14,Change To Account Receivables,66100000.0,-43800000.0,-69100000.0,-4700000.0
15,Other Cashflows From Financing Activities,-16800000.0,-14200000.0,-108600000.0,-19000000.0
16,Change To Netincome,112900000.0,300900000.0,11800000.0,-162100000.0
17,Capital Expenditures,-506400000.0,-369500000.0,-353100000.0,-251600000.0
18,Issuance Of Stock,,4800000.0,555700000.0,14900000.0
19,Other Cashflows From Investing Activities,,100000.0,11100000.0,4500000.0
