Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,3613000000.0,3321000000.0,1753000000.0,1507000000.0
Capital Surplus,5053000000.0,4949000000.0,4982000000.0,4926000000.0
Total Liab,28342000000.0,28347000000.0,27067000000.0,25713000000.0
Total Stockholder Equity,6442000000.0,6327000000.0,6391000000.0,5796000000.0
Minority Interest,127000000.0,126000000.0,126000000.0,85000000.0
Deferred Long Term Liab,3609000000.0,3413000000.0,3220000000.0,3175000000.0
Other Current Liab,4745000000.0,5446000000.0,5320000000.0,4866000000.0
Total Assets,34911000000.0,34800000000.0,33584000000.0,31594000000.0
Other Current Assets,4609000000.0,4344000000.0,4165000000.0,4112000000.0
Retained Earnings,41771000000.0,40140000000.0,38747000000.0,37403000000.0
Other Liab,3795000000.0,3651000000.0,2471000000.0,3181000000.0
Good Will,7661000000.0,7051000000.0,4960000000.0,4159000000.0
Treasury Stock,-40382000000.0,-38762000000.0,-37338000000.0,-36533000000.0
Other Assets,5124000000.0,4868000000.0,4684000000.0,4659000000.0
Cash,6216000000.0,7246000000.0,10113000000.0,10225000000.0
Total Current Liabilities,11297000000.0,11475000000.0,11847000000.0,9958000000.0
Deferred Long Term Asset Charges,454000000.0,459000000.0,491000000.0,607000000.0
Short Long Term Debt,649000000.0,649000000.0,649000000.0,
Other Stockholder Equity,-653000000.0,-738000000.0,-680000000.0,-880000000.0
Property Plant Equipment,1839000000.0,1850000000.0,1902000000.0,1887000000.0
Total Current Assets,15079000000.0,16405000000.0,19113000000.0,18469000000.0
Long Term Investments,1595000000.0,1305000000.0,1172000000.0,913000000.0
Net Tangible Assets,-4832000000.0,-4045000000.0,-322000000.0,130000000.0
Short Term Investments,544000000.0,489000000.0,483000000.0,400000000.0
Net Receivables,3710000000.0,4326000000.0,4352000000.0,3732000000.0
Long Term Debt,13250000000.0,13221000000.0,12023000000.0,12574000000.0
Accounts Payable,547000000.0,476000000.0,527000000.0,341000000.0
Investments,-95000000.0,-61000000.0,-100000000.0,-40000000.0
Change To Liabilities,-77000000.0,-15000000.0,171000000.0,-63000000.0
Total Cashflows From Investing Activities,-1142000000.0,-3560000000.0,-1054000000.0,-199000000.0
Total Cash From Financing Activities,-2195000000.0,-606000000.0,-1375000000.0,-2468000000.0
Change To Operating Activities,-690000000.0,-824000000.0,494000000.0,-627000000.0
Issuance Of Stock,21000000.0,23000000.0,9000000.0,23000000.0
Net Income,2066000000.0,1828000000.0,1785000000.0,1513000000.0
Change In Cash,-992000000.0,-2804000000.0,15000000.0,-898000000.0
Repurchase Of Stock,-1715000000.0,-1477000000.0,-1035000000.0,-2064000000.0
Effect Of Exchange Rate,77000000.0,-101000000.0,191000000.0,115000000.0
Total Cash From Operating Activities,2268000000.0,1463000000.0,2253000000.0,1654000000.0
Depreciation,186000000.0,163000000.0,273000000.0,141000000.0
Other Cashflows From Investing Activities,-18000000.0,9000000.0,3000000.0,6000000.0
Dividends Paid,-434000000.0,-439000000.0,-399000000.0,-402000000.0
Change To Account Receivables,653000000.0,-42000000.0,-528000000.0,218000000.0
Other Cashflows From Financing Activities,-67000000.0,5000000.0,50000000.0,-25000000.0
Change To Netincome,-183000000.0,15000000.0,-226000000.0,191000000.0
Capital Expenditures,-81000000.0,-65000000.0,-59000000.0,-79000000.0
Net Borrowings,,1282000000.0,1282000000.0,1282000000.0
