Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1317100000.0,1360700000.0,1092700000.0,1096200000.0
Capital Surplus,1506800000.0,1489500000.0,1470700000.0,1454100000.0
Total Liab,5841700000.0,6312400000.0,6401500000.0,6283000000.0
Total Stockholder Equity,3460500000.0,3318000000.0,3168400000.0,2929000000.0
Minority Interest,38100000.0,39000000.0,41900000.0,37800000.0
Other Current Liab,702100000.0,732800000.0,670000000.0,735900000.0
Total Assets,9340300000.0,9669400000.0,9611800000.0,9249800000.0
Common Stock,236600000.0,236600000.0,236600000.0,236600000.0
Other Current Assets,47700000.0,51500000.0,37700000.0,46800000.0
Retained Earnings,4505700000.0,4342000000.0,4185400000.0,4423100000.0
Other Liab,685600000.0,691600000.0,550700000.0,616700000.0
Good Will,5085100000.0,5089300000.0,4495800000.0,4366000000.0
Treasury Stock,-2788600000.0,-2750100000.0,-2724300000.0,-3184800000.0
Other Assets,275100000.0,379600000.0,405600000.0,405400000.0
Cash,458100000.0,765900000.0,1684600000.0,1535600000.0
Total Current Liabilities,1875200000.0,2341700000.0,2483100000.0,2391000000.0
Other Stockholder Equity,-162700000.0,-167200000.0,-177300000.0,-634400000.0
Property Plant Equipment,1215600000.0,1174800000.0,1139400000.0,1070600000.0
Total Current Assets,1329500000.0,1665000000.0,2478300000.0,2311600000.0
Long Term Investments,117900000.0,,,
Net Tangible Assets,-2941700000.0,-3132000000.0,-2420100000.0,-2533200000.0
Net Receivables,694000000.0,708800000.0,651900000.0,605900000.0
Long Term Debt,3280900000.0,3279100000.0,3277300000.0,3275300000.0
Accounts Payable,171300000.0,173000000.0,159100000.0,159500000.0
Deferred Long Term Asset Charges,,,9200000.0,
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-122100000.0,-973500000.0,-111800000.0,-130000000.0
Net Borrowings,-500000000.0,-700000.0,-1000000.0,-500000.0
Total Cash From Financing Activities,-591700000.0,-88600000.0,-54500000.0,-51000000.0
Change To Operating Activities,47800000.0,-165900000.0,107500000.0,118900000.0
Issuance Of Stock,18500000.0,6600000.0,11800000.0,7000000.0
Net Income,215100000.0,201600000.0,87400000.0,224200000.0
Change In Cash,-307800000.0,-918700000.0,149000000.0,188200000.0
Repurchase Of Stock,-57600000.0,-42700000.0,-15900000.0,-15900000.0
Effect Of Exchange Rate,-1700000.0,-1700000.0,18100000.0,2200000.0
Total Cash From Operating Activities,407700000.0,143400000.0,297200000.0,367000000.0
Depreciation,119700000.0,116700000.0,104100000.0,103100000.0
Dividends Paid,-47500000.0,-47500000.0,-47400000.0,-47500000.0
Change To Account Receivables,14500000.0,-65800000.0,-17600000.0,-10800000.0
Other Cashflows From Financing Activities,-5100000.0,-4300000.0,-2000000.0,-10000000.0
Change To Netincome,10600000.0,56800000.0,15800000.0,-68400000.0
Capital Expenditures,-122500000.0,-113000000.0,-111800000.0,-116700000.0
