,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Investments,135400000.0,-50700000.0,-72500000.0,225800000.0
Change To Liabilities,-26800000.0,233100000.0,-17200000.0,52200000.0
Total Cashflows From Investing Activities,-3243100000.0,-1077100000.0,-290400000.0,52000000.0
Net Borrowings,494100000.0,18100000.0,-382900000.0,-641600000.0
Total Cash From Financing Activities,194200000.0,-40500000.0,-3761700000.0,-956000000.0
Change To Operating Activities,507100000.0,153700000.0,-5200000.0,114400000.0
Issuance Of Stock,20600000.0,23300000.0,24800000.0,24900000.0
Net Income,798900000.0,1195700000.0,764400000.0,1696700000.0
Change In Cash,-2000100000.0,-953000000.0,-1839100000.0,266400000.0
Repurchase Of Stock,-218200000.0,-754500000.0,-1424800000.0,-765300000.0
Effect Of Exchange Rate,27400000.0,-37000000.0,-16700000.0,35000000.0
Total Cash From Operating Activities,1021400000.0,201600000.0,2229700000.0,1135400000.0
Depreciation,128500000.0,93400000.0,76400000.0,31200000.0
Dividends Paid,-533200000.0,-518600000.0,-496823000.0,-441200000.0
Change To Account Receivables,135700000.0,-34200000.0,-90100000.0,-96700000.0
Other Cashflows From Financing Activities,430900000.0,1191200000.0,138100000.0,867200000.0
Change To Netincome,-479300000.0,-1315800000.0,455500000.0,-828000000.0
Capital Expenditures,-103700000.0,-233700000.0,-106500000.0,-74900000.0
Other Cashflows From Investing Activities,,,,-49200000.0
