,2020-09-27,2019-09-29,2018-09-30,2017-10-01
Investments,-183500000.0,167700000.0,312400000.0,529700000.0
Change To Liabilities,-179800000.0,1400000.0,7501000000.0,177200000.0
Total Cashflows From Investing Activities,-1711500000.0,-1010800000.0,-2361500000.0,-850000000.0
Net Borrowings,5166500000.0,1646000000.0,5584100000.0,350200000.0
Total Cash From Financing Activities,1713300000.0,-10056900000.0,-3242800000.0,-3079100000.0
Change To Operating Activities,-1268400000.0,780900000.0,-823100000.0,87200000.0
Issuance Of Stock,298800000.0,409800000.0,153900000.0,150800000.0
Net Income,928300000.0,3599200000.0,4518300000.0,2884700000.0
Change In Cash,1664300000.0,-6069700000.0,6294000000.0,333500000.0
Repurchase Of Stock,-1790800000.0,-10333900000.0,-7196200000.0,-2125300000.0
Effect Of Exchange Rate,64700000.0,-49000000.0,-39500000.0,10800000.0
Total Cash From Operating Activities,1597800000.0,5047000000.0,11937800000.0,4251800000.0
Depreciation,1503200000.0,1449300000.0,1305900000.0,1067100000.0
Other Cashflows From Investing Activities,-44400000.0,-56200000.0,5600000.0,54300000.0
Dividends Paid,-1923500000.0,-1761300000.0,-1743400000.0,-1450400000.0
Change To Inventory,-10900000.0,-173000000.0,-41200000.0,14000000.0
Change To Account Receivables,-2700000.0,-197700000.0,131000000.0,-96800000.0
Other Cashflows From Financing Activities,-37700000.0,-17500000.0,-41200000.0,-4400000.0
Change To Netincome,1842700000.0,-1650200000.0,-800100000.0,210300000.0
Capital Expenditures,-1483600000.0,-1806600000.0,-1976400000.0,-1519400000.0
