,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,6111000000.0,6103251000.0,6122690000.0,6117902000.0
Total Liab,50553000000.0,50860452000.0,49464476000.0,48197025000.0
Total Stockholder Equity,6413000000.0,6293600000.0,6338804000.0,6231890000.0
Total Assets,57469000000.0,57656892000.0,56306120000.0,54931755000.0
Common Stock,5000000.0,4904000.0,4904000.0,4904000.0
Other Current Assets,227000000.0,375235000.0,351136000.0,349072000.0
Retained Earnings,617000000.0,552566000.0,494229000.0,391528000.0
Other Liab,661000000.0,642360000.0,486264000.0,537282000.0
Good Will,2426000000.0,2426379000.0,2426379000.0,2426379000.0
Treasury Stock,-320000000.0,-367121000.0,-283019000.0,-282444000.0
Other Assets,45409000000.0,44686917000.0,44374631000.0,44164159000.0
Cash,2086000000.0,2722915000.0,1947931000.0,1458641000.0
Total Current Liabilities,34190000000.0,34217235000.0,35927444000.0,31711712000.0
Other Stockholder Equity,-75000000.0,-122116000.0,-25478000.0,-24923000.0
Property Plant Equipment,534000000.0,544603000.0,554311000.0,561303000.0
Total Current Assets,2321000000.0,3106303000.0,2307385000.0,1817239000.0
Long Term Investments,6779000000.0,6892690000.0,6643414000.0,5962675000.0
Net Tangible Assets,3987000000.0,3867221000.0,3912425000.0,3805511000.0
Long Term Debt,15459000000.0,15758787000.0,12810883000.0,15683303000.0
Inventory,8000000.0,8153000.0,8318000.0,9526000.0
Accounts Payable,34177000000.0,34197136000.0,32436813000.0,31704941000.0
Other Current Liab,,,171709000.0,
Short Long Term Debt,,,3272661000.0,
