Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,1804354000.0,1782427000.0,1763142000.0,1742419000.0
Total Liab,2307825000.0,2335758000.0,2110670000.0,2203439000.0
Total Stockholder Equity,2215707000.0,2151487000.0,2088159000.0,2523905000.0
Deferred Long Term Liab,6875000.0,8938000.0,4572000.0,7990000.0
Total Assets,4523532000.0,4487245000.0,4198829000.0,4727344000.0
Common Stock,47783000.0,47688000.0,47610000.0,47555000.0
Other Current Assets,39437000.0,15271000.0,59528000.0,4234000.0
Retained Earnings,2184352000.0,2143213000.0,1607658000.0,1162430000.0
Other Liab,942047000.0,842022000.0,597302000.0,355498000.0
Treasury Stock,-1820782000.0,-1821841000.0,-1330251000.0,-428499000.0
Other Assets,29470000.0,27375000.0,27497000.0,804106000.0
Cash,140113000.0,200227000.0,2287000.0,480047000.0
Total Current Liabilities,390226000.0,328034000.0,287264000.0,630050000.0
Short Long Term Debt,188000000.0,87000000.0,,304000000.0
Other Stockholder Equity,2419000.0,1360000.0,4437000.0,2077000.0
Property Plant Equipment,4078347000.0,3891622000.0,3463606000.0,3072204000.0
Total Current Assets,415715000.0,568248000.0,544545000.0,764957000.0
Net Tangible Assets,2215707000.0,2151487000.0,2088159000.0,2523905000.0
Net Receivables,220895000.0,338818000.0,471654000.0,272670000.0
Long Term Debt,945924000.0,1133025000.0,1226104000.0,1217891000.0
Inventory,15270000.0,13932000.0,11076000.0,8006000.0
Accounts Payable,162081000.0,189811000.0,241939000.0,238045000.0
Other Current Liab,,9000.0,,37941000.0
Long Term Investments,,,163181000.0,86077000.0
Investments,-9459000.0,241853000.0,-77263000.0,-57039000.0
Change To Liabilities,-30040000.0,-30176000.0,30468000.0,-2552000.0
Total Cashflows From Investing Activities,-584478000.0,-543915000.0,-293383000.0,-706153000.0
Net Borrowings,-87000000.0,-7000000.0,-297000000.0,-297000000.0
Total Cash From Financing Activities,-255849000.0,-690380000.0,-1289280000.0,-210502000.0
Change To Operating Activities,7370000.0,-21807000.0,16536000.0,-5320000.0
Net Income,200529000.0,681070000.0,557043000.0,100393000.0
Change In Cash,-62092000.0,211496000.0,-477760000.0,-18495000.0
Repurchase Of Stock,-9459000.0,-530453000.0,-880911000.0,-131714000.0
Total Cash From Operating Activities,778235000.0,1445791000.0,1104903000.0,898160000.0
Depreciation,390903000.0,405733000.0,417479000.0,1051628000.0
Dividends Paid,-159390000.0,-145515000.0,-111369000.0,-78838000.0
Change To Inventory,-1981000.0,-2856000.0,-3927000.0,1334000.0
Change To Account Receivables,-5700000.0,153379000.0,-146921000.0,-25036000.0
Change To Netincome,90569000.0,269996000.0,289210000.0,-180693000.0
Capital Expenditures,-575847000.0,-788368000.0,-894470000.0,-764558000.0
Other Cashflows From Financing Activities,,-7412000.0,-7412000.0,50000.0
