,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,5244700000.0,5631200000.0,417900000.0,449000000.0
1,Capital Surplus,4310200000.0,2116900000.0,332800000.0,332000000.0
2,Total Liab,5641700000.0,6503300000.0,2510800000.0,3292100000.0
3,Total Stockholder Equity,3519200000.0,1519900000.0,-705800000.0,-827300000.0
4,Minority Interest,58500000.0,57800000.0,15900000.0,16100000.0
5,Deferred Long Term Liab,83600000.0,47000000.0,104100000.0,
6,Other Current Liab,484000000.0,658800000.0,550400000.0,750600000.0
7,Total Assets,9219400000.0,9112800000.0,1820900000.0,2480900000.0
8,Other Current Assets,29300000.0,4600000.0,3400000.0,1600000.0
9,Retained Earnings,-685000000.0,-573500000.0,3325000000.0,3176300000.0
10,Other Liab,1492200000.0,1523400000.0,389800000.0,594100000.0
11,Good Will,2856200000.0,2840100000.0,770800000.0,779600000.0
12,Treasury Stock,-106000000.0,-23500000.0,-4364400000.0,-4336400000.0
13,Other Assets,118200000.0,82600000.0,189700000.0,119700000.0
14,Cash,354500000.0,98600000.0,90200000.0,442400000.0
15,Total Current Liabilities,825300000.0,1089800000.0,1001400000.0,1052400000.0
16,Deferred Long Term Asset Charges,14000000.0,12600000.0,42700000.0,57100000.0
17,Short Long Term Debt,25300000.0,81900000.0,17000000.0,32500000.0
18,Other Stockholder Equity,-106000000.0,-23500000.0,-1054100000.0,-1016900000.0
19,Property Plant Equipment,99300000.0,117300000.0,31200000.0,38900000.0
20,Total Current Assets,874000000.0,417900000.0,411300000.0,1093700000.0
21,Long Term Investments,27000000.0,23700000.0,,
22,Net Tangible Assets,-4581700000.0,-6951400000.0,-1894500000.0,-2055900000.0
23,Net Receivables,321300000.0,279300000.0,279500000.0,609400000.0
24,Long Term Debt,3255800000.0,3818900000.0,1119600000.0,1645600000.0
25,Accounts Payable,61200000.0,55000000.0,36300000.0,37400000.0
26,Common Stock,,,800000.0,800000.0
0,Change To Liabilities,9100000.0,46500000.0,-27700000.0,16500000.0
1,Total Cashflows From Investing Activities,-134300000.0,-6154600000.0,-65300000.0,-206600000.0
2,Net Borrowings,-662000000.0,3367300000.0,-543100000.0,58800000.0
3,Total Cash From Financing Activities,189300000.0,6321800000.0,-609700000.0,-18800000.0
4,Change To Operating Activities,-109300000.0,-55700000.0,-110400000.0,-79300000.0
5,Issuance Of Stock,2381000000.0,3176800000.0,3176800000.0,3176800000.0
6,Net Income,-111500000.0,-560000000.0,288100000.0,140900000.0
7,Change In Cash,255900000.0,98600000.0,-352200000.0,89800000.0
8,Effect Of Exchange Rate,5300000.0,-5600000.0,-2600000.0,28700000.0
9,Total Cash From Operating Activities,195600000.0,-63000000.0,325400000.0,286500000.0
10,Depreciation,466100000.0,434000000.0,43800000.0,45100000.0
11,Other Cashflows From Investing Activities,7700000.0,-7700000.0,-7100000.0,4000000.0
12,Dividends Paid,-64100000.0,-96100000.0,-58100000.0,-74200000.0
13,Change To Account Receivables,-42300000.0,-15200000.0,9500000.0,-34200000.0
14,Other Cashflows From Financing Activities,-192500000.0,-126200000.0,-8500000.0,-3400000.0
15,Change To Netincome,-87300000.0,39000000.0,77200000.0,162900000.0
16,Capital Expenditures,-7700000.0,-12500000.0,-5100000.0,-8400000.0
17,Investments,,,,500000.0
