,2021-06-30,2021-03-31,2020-06-30,2020-03-31
Intangible Assets,711000000.0,482000000.0,,
Total Liab,12842000000.0,4920000000.0,,
Total Stockholder Equity,-1934000000.0,4722000000.0,,7035000000.0
Other Current Liab,224000000.0,344000000.0,,
Total Assets,10908000000.0,9642000000.0,,
Common Stock,3000000.0,5411000000.0,,
Other Current Assets,782000000.0,889000000.0,,
Retained Earnings,-1473000000.0,,,
Other Liab,331000000.0,2045000000.0,,
Good Will,4603000000.0,4603000000.0,,
Treasury Stock,-464000000.0,-689000000.0,,
Other Assets,414000000.0,594000000.0,,
Cash,730000000.0,141000000.0,,
Total Current Liabilities,2975000000.0,2875000000.0,,
Short Long Term Debt,39000000.0,,,
Other Stockholder Equity,-464000000.0,-689000000.0,,
Property Plant Equipment,1269000000.0,986000000.0,,
Total Current Assets,3911000000.0,2977000000.0,,
Net Tangible Assets,-7248000000.0,-363000000.0,,1863000000.0
Net Receivables,1528000000.0,1023000000.0,,
Long Term Debt,9309000000.0,,,
Inventory,871000000.0,924000000.0,,
Accounts Payable,1812000000.0,818000000.0,,
