Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,503000000.0,569000000.0,812000000.0,
Total Liab,4434000000.0,3513000000.0,4146000000.0,
Total Stockholder Equity,5486000000.0,7035000000.0,6348000000.0,
Other Current Liab,165000000.0,252000000.0,328000000.0,
Total Assets,9920000000.0,10548000000.0,10494000000.0,
Common Stock,6108000000.0,7949000000.0,7256000000.0,
Other Current Assets,577000000.0,805000000.0,871000000.0,
Other Liab,1879000000.0,2034000000.0,2567000000.0,
Good Will,4603000000.0,4603000000.0,4603000000.0,
Treasury Stock,-622000000.0,-914000000.0,-908000000.0,
Other Assets,347000000.0,659000000.0,714000000.0,
Cash,70000000.0,319000000.0,244000000.0,
Total Current Liabilities,2484000000.0,1341000000.0,1545000000.0,
Deferred Long Term Asset Charges,165000000.0,197000000.0,271000000.0,
Other Stockholder Equity,-622000000.0,-914000000.0,-908000000.0,
Property Plant Equipment,1089000000.0,762000000.0,651000000.0,
Total Current Assets,3378000000.0,3955000000.0,3714000000.0,
Net Tangible Assets,380000000.0,1863000000.0,933000000.0,
Net Receivables,1760000000.0,1760000000.0,1605000000.0,
Inventory,971000000.0,1071000000.0,994000000.0,
Accounts Payable,294000000.0,258000000.0,289000000.0,
Long Term Debt,,70000000.0,34000000.0,
Change To Liabilities,27000000.0,-31000000.0,20000000.0,-14000000.0
Total Cashflows From Investing Activities,-258000000.0,-102000000.0,-69000000.0,-56000000.0
Net Borrowings,1165000000.0,-44000000.0,59000000.0,-4000000.0
Total Cash From Financing Activities,-2175000000.0,-2621000000.0,-4164000000.0,-3372000000.0
Change To Operating Activities,-236000000.0,-214000000.0,-322000000.0,-460000000.0
Net Income,2160000000.0,3218000000.0,2153000000.0,1801000000.0
Change In Cash,-249000000.0,75000000.0,-527000000.0,-45000000.0
Effect Of Exchange Rate,-3000000.0,31000000.0,19000000.0,-36000000.0
Total Cash From Operating Activities,2187000000.0,2767000000.0,3687000000.0,3419000000.0
Depreciation,157000000.0,354000000.0,1673000000.0,1922000000.0
Change To Inventory,-29000000.0,-112000000.0,44000000.0,72000000.0
Change To Account Receivables,159000000.0,35000000.0,250000000.0,533000000.0
Other Cashflows From Financing Activities,-3340000000.0,-2577000000.0,-4223000000.0,-3368000000.0
Change To Netincome,67000000.0,107000000.0,35000000.0,1131000000.0
Capital Expenditures,-278000000.0,-109000000.0,-101000000.0,-86000000.0
