Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,2073932000.0,848426000.0,871660000.0,1105115000.0
Capital Surplus,5723977000.0,4789657000.0,3865990000.0,3819798000.0
Total Liab,3085522000.0,2101603000.0,2017270000.0,1956542000.0
Total Stockholder Equity,3648995000.0,2823489000.0,2337100000.0,2511193000.0
Other Current Liab,45726000.0,40200000.0,27761000.0,40581000.0
Total Assets,6734517000.0,4925092000.0,4354370000.0,4467735000.0
Common Stock,1714000.0,1595000.0,1505000.0,1501000.0
Retained Earnings,-2077060000.0,-1968289000.0,-1531479000.0,-1311595000.0
Other Liab,400995000.0,47582000.0,49921000.0,50311000.0
Good Will,2183915000.0,1237672000.0,1237672000.0,1237672000.0
Treasury Stock,364000.0,526000.0,1084000.0,1489000.0
Other Assets,12345000.0,14070000.0,11319000.0,12102000.0
Cash,1103816000.0,1491288000.0,806678000.0,703926000.0
Total Current Liabilities,628914000.0,575844000.0,252832000.0,222274000.0
Short Long Term Debt,314151000.0,256783000.0,1319000.0,1319000.0
Other Stockholder Equity,364000.0,526000.0,1084000.0,1489000.0
Property Plant Equipment,662323000.0,597230000.0,603192000.0,596188000.0
Total Current Assets,1775302000.0,2198594000.0,1606627000.0,1504858000.0
Long Term Investments,26700000.0,29100000.0,23900000.0,11800000.0
Net Tangible Assets,-608852000.0,737391000.0,227768000.0,168406000.0
Short Term Investments,274151000.0,348699000.0,476324000.0,518731000.0
Net Receivables,257635000.0,234785000.0,208206000.0,165208000.0
Long Term Debt,1885033000.0,1343102000.0,1577610000.0,1557327000.0
Inventory,89033000.0,92265000.0,80427000.0,82215000.0
Accounts Payable,34704000.0,35709000.0,26061000.0,30998000.0
Investments,63797000.0,121490000.0,30887000.0,14423000.0
Change To Liabilities,-15862000.0,62773000.0,39979000.0,-29291000.0
Total Cashflows From Investing Activities,-317512000.0,-306638000.0,16828000.0,-6380000.0
Total Cash From Financing Activities,7245000.0,879859000.0,4158000.0,16124000.0
Change To Operating Activities,-2087000.0,4118000.0,-9598000.0,50070000.0
Issuance Of Stock,8759000.0,881926000.0,4470000.0,16437000.0
Net Income,-31164000.0,-436810000.0,-219884000.0,-86142000.0
Change In Cash,-387494000.0,684625000.0,102761000.0,2874000.0
Total Cash From Operating Activities,-77227000.0,111404000.0,81775000.0,-6870000.0
Depreciation,43698000.0,39818000.0,43143000.0,41056000.0
Other Cashflows From Investing Activities,-141000.0,-137000.0,272000.0,-186000.0
Change To Inventory,3232000.0,-11838000.0,1788000.0,-12791000.0
Change To Account Receivables,-22950000.0,-26884000.0,-42998000.0,-24322000.0
Other Cashflows From Financing Activities,-1514000.0,-2067000.0,-312000.0,-313000.0
Change To Netincome,-53727000.0,458970000.0,248761000.0,34465000.0
Capital Expenditures,-37920000.0,-16570000.0,-14327000.0,-20770000.0
