,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-219225000.0,1022087000.0,-613720000.0,-85585000.0
Change To Liabilities,55165000.0,3469000.0,33076000.0,30537000.0
Total Cashflows From Investing Activities,-702037000.0,-124428000.0,-782299000.0,-160805000.0
Net Borrowings,975493000.0,236440000.0,920666000.0,-376000.0
Total Cash From Financing Activities,1879621000.0,253181000.0,934142000.0,260956000.0
Change To Operating Activities,32942000.0,-10351000.0,-3966000.0,-1492000.0
Issuance Of Stock,907133000.0,17183000.0,11531000.0,261332000.0
Net Income,-848533000.0,-83993000.0,-175149000.0,-114397000.0
Change In Cash,1314066000.0,17098000.0,82939000.0,28570000.0
Total Cash From Operating Activities,136482000.0,-111655000.0,-68940000.0,-71724000.0
Depreciation,163362000.0,50247000.0,23084000.0,15555000.0
Other Cashflows From Investing Activities,-381000.0,-852000.0,-578000.0,-3070000.0
Change To Inventory,-30310000.0,-19041000.0,-12729000.0,-19194000.0
Change To Account Receivables,-100526000.0,-27633000.0,-17292000.0,-17529000.0
Other Cashflows From Financing Activities,-3005000.0,-442000.0,1945000.0,1945000.0
Change To Netincome,787903000.0,-66609000.0,55472000.0,34796000.0
Capital Expenditures,-64352000.0,-171802000.0,-150093000.0,-48480000.0
Effect Of Exchange Rate,,,36000.0,143000.0
