Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,9323000000.0,9161000000.0,9062000000.0,8974000000.0
Total Liab,7660000000.0,6952000000.0,5792000000.0,5724000000.0
Total Stockholder Equity,11569000000.0,12136000000.0,12111000000.0,11274000000.0
Other Current Liab,587000000.0,436000000.0,141000000.0,338000000.0
Total Assets,19229000000.0,19088000000.0,17903000000.0,17003000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,107000000.0,126000000.0,77000000.0,34000000.0
Retained Earnings,3478000000.0,4042000000.0,3470000000.0,2547000000.0
Other Liab,1945000000.0,1891000000.0,1690000000.0,1313000000.0
Good Will,261000000.0,261000000.0,264000000.0,270000000.0
Treasury Stock,-1234000000.0,-1069000000.0,-423000000.0,-249000000.0
Other Assets,153000000.0,279000000.0,95000000.0,132000000.0
Cash,1442000000.0,631000000.0,825000000.0,896000000.0
Total Current Liabilities,1906000000.0,2496000000.0,1818000000.0,2128000000.0
Short Long Term Debt,140000000.0,450000000.0,,449000000.0
Property Plant Equipment,16220000000.0,16357000000.0,14839000000.0,13528000000.0
Total Current Assets,2595000000.0,2191000000.0,2580000000.0,3007000000.0
Net Tangible Assets,11308000000.0,11875000000.0,11847000000.0,11004000000.0
Short Term Investments,123000000.0,187000000.0,615000000.0,1213000000.0
Net Receivables,699000000.0,1042000000.0,821000000.0,652000000.0
Long Term Debt,3160000000.0,1839000000.0,2284000000.0,2283000000.0
Inventory,224000000.0,205000000.0,242000000.0,212000000.0
Accounts Payable,1020000000.0,1394000000.0,1610000000.0,1262000000.0
Long Term Investments,,,125000000.0,66000000.0
Minority Interest,,,,5000000.0
Investments,-1000000.0,624000000.0,704000000.0,563000000.0
Change To Liabilities,-179000000.0,-7000000.0,321000000.0,134000000.0
Total Cashflows From Investing Activities,-1668000000.0,-2447000000.0,-2610000000.0,-1792000000.0
Net Borrowings,1216000000.0,1216000000.0,-450000000.0,-485000000.0
Total Cash From Financing Activities,381000000.0,-788000000.0,-703000000.0,-529000000.0
Change To Operating Activities,-214000000.0,-124000000.0,-57000000.0,-57000000.0
Issuance Of Stock,9000000.0,6000000.0,8000000.0,6000000.0
Net Income,-200000000.0,773000000.0,978000000.0,833000000.0
Change In Cash,796000000.0,-120000000.0,-71000000.0,-222000000.0
Repurchase Of Stock,-176000000.0,-653000000.0,-179000000.0,-36000000.0
Total Cash From Operating Activities,2083000000.0,3115000000.0,3242000000.0,2099000000.0
Depreciation,1659000000.0,1726000000.0,1548000000.0,1419000000.0
Other Cashflows From Investing Activities,-125000000.0,-232000000.0,-263000000.0,-342000000.0
Dividends Paid,-346000000.0,-127000000.0,-55000000.0,-14000000.0
Change To Inventory,-20000000.0,-20000000.0,-70000000.0,-35000000.0
Change To Account Receivables,309000000.0,-227000000.0,-52000000.0,-120000000.0
Other Cashflows From Financing Activities,-322000000.0,-14000000.0,-27000000.0,-27000000.0
Change To Netincome,728000000.0,994000000.0,574000000.0,-75000000.0
Capital Expenditures,-1602000000.0,-2988000000.0,-3520000000.0,-2365000000.0
