,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,113137000.0,115517000.0,126985000.0,120401000.0
Capital Surplus,999697000.0,982739000.0,961404000.0,925271000.0
Total Liab,513022000.0,529249000.0,533711000.0,565546000.0
Total Stockholder Equity,870774000.0,928884000.0,901200000.0,801408000.0
Other Current Liab,38025000.0,63329000.0,52057000.0,94428000.0
Total Assets,1383796000.0,1458133000.0,1434911000.0,1366954000.0
Common Stock,36385000.0,36345000.0,36259000.0,36137000.0
Other Current Assets,23386000.0,3518000.0,6603000.0,14224000.0
Retained Earnings,1834835000.0,1783740000.0,1723777000.0,1615465000.0
Other Liab,146527000.0,140221000.0,135393000.0,137142000.0
Good Will,578650000.0,578618000.0,578585000.0,578519000.0
Treasury Stock,-2000143000.0,-1873940000.0,-1820240000.0,-1775465000.0
Other Assets,107063000.0,102766000.0,97570000.0,95670000.0
Cash,92120000.0,210156000.0,162675000.0,112765000.0
Total Current Liabilities,267402000.0,290215000.0,299108000.0,329163000.0
Other Stockholder Equity,2183000.0,2375000.0,2339000.0,2344000.0
Property Plant Equipment,315860000.0,314258000.0,302368000.0,301768000.0
Total Current Assets,269086000.0,346974000.0,329403000.0,270596000.0
Net Tangible Assets,178987000.0,234749000.0,195630000.0,102488000.0
Net Receivables,123329000.0,104748000.0,126853000.0,110839000.0
Inventory,7411000.0,6777000.0,7095000.0,7546000.0
Accounts Payable,55975000.0,55447000.0,54234000.0,39268000.0
