,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1690000.0,-325000.0,-29473000.0,-29473000.0
Change To Liabilities,-27323000.0,25560000.0,12953000.0,6321000.0
Total Cashflows From Investing Activities,133986000.0,96505000.0,-96812000.0,-702072000.0
Net Borrowings,590000000.0,95265000.0,-41684000.0,547712000.0
Total Cash From Financing Activities,297169000.0,-23223000.0,-427553000.0,333466000.0
Change To Operating Activities,-2354000.0,-293000.0,-1618000.0,-2899000.0
Issuance Of Stock,972000.0,305556000.0,956000.0,99069000.0
Net Income,-131728000.0,202243000.0,266983000.0,262968000.0
Change In Cash,496570000.0,512933000.0,-40479000.0,29907000.0
Repurchase Of Stock,-113381000.0,-9691000.0,-7156000.0,-6729000.0
Effect Of Exchange Rate,142000.0,121000.0,-442000.0,241000.0
Total Cash From Operating Activities,65273000.0,439530000.0,484328000.0,398272000.0
Depreciation,169853000.0,158491000.0,137814000.0,121250000.0
Other Cashflows From Investing Activities,-5222000.0,441022000.0,30433000.0,277000.0
Dividends Paid,-172460000.0,-367317000.0,-342315000.0,-311721000.0
Change To Account Receivables,-54959000.0,-1766000.0,-22817000.0,9333000.0
Other Cashflows From Financing Activities,-7962000.0,-47036000.0,-37354000.0,-14330000.0
Change To Netincome,105178000.0,49103000.0,85216000.0,-4868000.0
