,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,185100000.0,194000000.0,186300000.0,183000000.0
Capital Surplus,601300000.0,660500000.0,738300000.0,572600000.0
Total Liab,1284900000.0,1259500000.0,1109300000.0,558100000.0
Total Stockholder Equity,294600000.0,350600000.0,459600000.0,310000000.0
Minority Interest,151600000.0,198500000.0,210400000.0,247500000.0
Deferred Long Term Liab,32800000.0,31300000.0,30200000.0,29700000.0
Other Current Liab,40100000.0,38800000.0,30000000.0,27400000.0
Total Assets,1731100000.0,1808600000.0,1779300000.0,1115600000.0
Other Current Assets,1700000.0,1400000.0,1000000.0,300000.0
Retained Earnings,-306700000.0,-309900000.0,-278700000.0,-262600000.0
Other Liab,2700000.0,4100000.0,4500000.0,7300000.0
Good Will,525200000.0,525000000.0,477000000.0,422000000.0
Other Assets,33300000.0,31900000.0,30800000.0,30200000.0
Cash,699700000.0,844900000.0,927800000.0,328900000.0
Total Current Liabilities,164600000.0,139000000.0,99400000.0,113100000.0
Property Plant Equipment,64700000.0,55500000.0,51700000.0,46700000.0
Total Current Assets,893300000.0,986200000.0,1033500000.0,433700000.0
Long Term Investments,29500000.0,16000000.0,,
Net Tangible Assets,-415700000.0,-368400000.0,-203700000.0,-295000000.0
Net Receivables,181500000.0,129400000.0,94200000.0,93700000.0
Long Term Debt,1117600000.0,1116400000.0,1005400000.0,437700000.0
Inventory,1600000.0,1600000.0,1500000.0,1200000.0
Accounts Payable,116400000.0,87500000.0,60600000.0,76700000.0
Short Long Term Debt,,,900000.0,1800000.0
