Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,305611000.0,66948000.0,88296000.0,86452000.0
Capital Surplus,7087658000.0,5213264000.0,4398949000.0,3758533000.0
Total Liab,5314879000.0,3848104000.0,3479112000.0,3405204000.0
Total Stockholder Equity,5525276000.0,3819724000.0,3128799000.0,2598431000.0
Minority Interest,366431000.0,134232000.0,70376000.0,75908000.0
Deferred Long Term Liab,11700000.0,4500000.0,4700000.0,
Other Current Liab,86988000.0,71704000.0,63249000.0,55225000.0
Total Assets,11206586000.0,7802060000.0,6710026000.0,6111957000.0
Common Stock,1076000.0,932000.0,864000.0,797000.0
Other Current Assets,47400000.0,12700000.0,12000000.0,13382000.0
Other Liab,268082000.0,186406000.0,181181000.0,270741000.0
Good Will,428833000.0,,,
Treasury Stock,-1563458000.0,-1394472000.0,-1271014000.0,-1160899000.0
Other Assets,97831000.0,63055000.0,152239000.0,162716000.0
Cash,82994000.0,22130000.0,50262000.0,10127000.0
Total Current Liabilities,250607000.0,198993000.0,169530000.0,55225000.0
Short Long Term Debt,10000000.0,,,94071000.0
Other Stockholder Equity,-1563458000.0,-1394472000.0,-1271014000.0,-1160899000.0
Property Plant Equipment,9791824000.0,7284737000.0,6118316000.0,5645354000.0
Total Current Assets,398687000.0,254817000.0,271538000.0,217435000.0
Long Term Investments,183800000.0,132503000.0,79637000.0,
Net Tangible Assets,4790832000.0,3752776000.0,3040503000.0,2511979000.0
Net Receivables,221650000.0,157926000.0,160077000.0,163496000.0
Long Term Debt,4747076000.0,3434402000.0,3124303000.0,3079238000.0
Inventory,46643000.0,62061000.0,49199000.0,30430000.0
Investments,-36509000.0,-16272000.0,-84027000.0,-84027000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-2486517000.0,-1010457000.0,-733743000.0,-401642000.0
Net Borrowings,485820000.0,368446000.0,37437000.0,2190000.0
Total Cash From Financing Activities,2000844000.0,505880000.0,409905000.0,141557000.0
Change To Operating Activities,21951000.0,48326000.0,4098000.0,-9034000.0
Issuance Of Stock,1850611000.0,440782000.0,623540000.0,487677000.0
Net Income,131614000.0,161553000.0,107229000.0,72183000.0
Change In Cash,63464000.0,-27432000.0,38753000.0,-1804000.0
Effect Of Exchange Rate,189000.0,411000.0,-523000.0,298000.0
Total Cash From Operating Activities,548948000.0,476734000.0,363114000.0,257983000.0
Depreciation,365283000.0,307276000.0,268671000.0,250705000.0
Other Cashflows From Investing Activities,-33477000.0,-13580000.0,4096000.0,-1303000.0
Dividends Paid,-313137000.0,-276697000.0,-242813000.0,-224483000.0
Change To Inventory,10853000.0,-44322000.0,-39514000.0,-33031000.0
Change To Account Receivables,-176000.0,2988000.0,-2299000.0,-26193000.0
Other Cashflows From Financing Activities,-22450000.0,-26651000.0,-8259000.0,-21866000.0
Change To Netincome,16333000.0,-2075000.0,21696000.0,443000.0
