Unnamed: 0,2021-05-31,2020-05-31,2019-05-31,2018-05-31
Intangible Assets,322000000.0,322000000.0,416000000.0,480000000.0
Capital Surplus,3481000000.0,3356000000.0,3231000000.0,3117000000.0
Total Liab,58609000000.0,55242000000.0,36646000000.0,32914000000.0
Total Stockholder Equity,24168000000.0,18295000000.0,17757000000.0,19416000000.0
Total Assets,82777000000.0,73537000000.0,54403000000.0,52330000000.0
Common Stock,32000000.0,32000000.0,32000000.0,32000000.0
Retained Earnings,29817000000.0,25216000000.0,24648000000.0,24823000000.0
Other Liab,10841000000.0,10751000000.0,11016000000.0,8044000000.0
Good Will,6992000000.0,6372000000.0,6884000000.0,6973000000.0
Treasury Stock,-9162000000.0,-10309000000.0,-10154000000.0,-8556000000.0
Other Assets,3748000000.0,2935000000.0,3588000000.0,3382000000.0
Cash,7087000000.0,4881000000.0,2319000000.0,3265000000.0
Total Current Liabilities,13660000000.0,10344000000.0,9013000000.0,9627000000.0
Deferred Long Term Asset Charges,1418000000.0,1347000000.0,1340000000.0,1263000000.0
Short Long Term Debt,50000000.0,,964000000.0,1342000000.0
Other Stockholder Equity,-732000000.0,-1147000000.0,-865000000.0,-578000000.0
Property Plant Equipment,51135000000.0,47525000000.0,30429000000.0,28154000000.0
Total Current Assets,20580000000.0,16383000000.0,13086000000.0,13341000000.0
Net Tangible Assets,16854000000.0,11601000000.0,10457000000.0,11963000000.0
Net Receivables,11977000000.0,10102000000.0,9116000000.0,8481000000.0
Long Term Debt,20733000000.0,21518000000.0,16555000000.0,15172000000.0
Inventory,587000000.0,572000000.0,553000000.0,525000000.0
Accounts Payable,3841000000.0,3269000000.0,3030000000.0,2977000000.0
Change To Liabilities,71000000.0,-1787000000.0,-571000000.0,141000000.0
Total Cashflows From Investing Activities,-6010000000.0,-5846000000.0,-5473000000.0,-5677000000.0
Net Borrowings,-2106000000.0,4008000000.0,1027000000.0,1442000000.0
Total Cash From Financing Activities,-2090000000.0,3381000000.0,-1039000000.0,227000000.0
Change To Operating Activities,-1872000000.0,-974000000.0,-1047000000.0,-2552000000.0
Issuance Of Stock,740000000.0,64000000.0,101000000.0,327000000.0
Net Income,5231000000.0,1286000000.0,540000000.0,4572000000.0
Change In Cash,2206000000.0,2562000000.0,-946000000.0,-704000000.0
Effect Of Exchange Rate,171000000.0,-70000000.0,-47000000.0,72000000.0
Total Cash From Operating Activities,10135000000.0,5097000000.0,5613000000.0,4674000000.0
Depreciation,3793000000.0,3615000000.0,3353000000.0,3095000000.0
Dividends Paid,-686000000.0,-679000000.0,-683000000.0,-535000000.0
Change To Account Receivables,-1389000000.0,-1331000000.0,-873000000.0,-1049000000.0
Other Cashflows From Financing Activities,-38000000.0,-9000000.0,-4000000.0,10000000.0
Change To Netincome,2983000000.0,4288000000.0,4211000000.0,467000000.0
Capital Expenditures,-5884000000.0,-5868000000.0,-5490000000.0,-5663000000.0
Repurchase Of Stock,,-3000000.0,-1480000000.0,-1017000000.0
