,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Investments,-29200000.0,-29200000.0,-29200000.0,-29200000.0
Change To Liabilities,-26800000.0,4400000.0,29400000.0,-109000000.0
Total Cashflows From Investing Activities,-218500000.0,26700000.0,-1675600000.0,-2095000000.0
Net Borrowings,-90900000.0,-169100000.0,712900000.0,2611600000.0
Total Cash From Financing Activities,-272000000.0,-652400000.0,423400000.0,2053100000.0
Change To Operating Activities,600000.0,16400000.0,-18400000.0,-18400000.0
Issuance Of Stock,528300000.0,112600000.0,5700000.0,13400000.0
Net Income,800000.0,124700000.0,467300000.0,48300000.0
Change In Cash,138900000.0,60000000.0,-535600000.0,378100000.0
Repurchase Of Stock,-635500000.0,-322100000.0,-218700000.0,-317800000.0
Effect Of Exchange Rate,3800000.0,-2300000.0,-2000000.0,33300000.0
Total Cash From Operating Activities,625600000.0,688000000.0,718600000.0,386700000.0
Depreciation,370300000.0,372200000.0,395900000.0,323100000.0
Other Cashflows From Investing Activities,65200000.0,33800000.0,3800000.0,4200000.0
Change To Inventory,-4600000.0,-97900000.0,3600000.0,-2500000.0
Change To Account Receivables,20300000.0,19300000.0,-6000000.0,-45900000.0
Other Cashflows From Financing Activities,-73900000.0,-269800000.0,-65700000.0,-240600000.0
Change To Netincome,265000000.0,248900000.0,-153200000.0,172700000.0
Capital Expenditures,-234600000.0,-273900000.0,-225000000.0,-190400000.0
Dividends Paid,,-4000000.0,-10800000.0,-13500000.0
