,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,3197900000.0,3214200000.0,3182500000.0,3197500000.0
1,Capital Surplus,4249200000.0,4237700000.0,4226200000.0,4182900000.0
2,Total Liab,9424600000.0,9254000000.0,9235800000.0,9317700000.0
3,Total Stockholder Equity,2833900000.0,2901200000.0,2920700000.0,2854500000.0
4,Minority Interest,303900000.0,-14200000.0,-16200000.0,-25500000.0
5,Other Current Liab,332300000.0,315100000.0,292200000.0,112300000.0
6,Total Assets,12562400000.0,12141000000.0,12140300000.0,12146700000.0
7,Common Stock,800000.0,800000.0,800000.0,800000.0
8,Other Current Assets,41800000.0,15500000.0,15800000.0,21000000.0
9,Retained Earnings,310100000.0,399700000.0,289800000.0,208600000.0
10,Other Liab,1056800000.0,1004900000.0,952900000.0,930000000.0
11,Good Will,4597100000.0,4574600000.0,4492000000.0,4438600000.0
12,Treasury Stock,-1726200000.0,-1737000000.0,-1596100000.0,-1537800000.0
13,Other Assets,581900000.0,229300000.0,206700000.0,184800000.0
14,Cash,775900000.0,740500000.0,1118000000.0,1187900000.0
15,Total Current Liabilities,930900000.0,890100000.0,890100000.0,974400000.0
16,Short Long Term Debt,131500000.0,142700000.0,200200000.0,241300000.0
17,Other Stockholder Equity,97600000.0,86800000.0,72300000.0,-29300000.0
18,Property Plant Equipment,1977400000.0,1917700000.0,1888100000.0,1896000000.0
19,Total Current Assets,2099200000.0,2065500000.0,2256500000.0,2287800000.0
20,Long Term Investments,108900000.0,139700000.0,114500000.0,142000000.0
21,Net Tangible Assets,-4961100000.0,-4887600000.0,-4753800000.0,-4781600000.0
22,Net Receivables,562900000.0,554800000.0,450900000.0,441600000.0
23,Long Term Debt,7317300000.0,7228800000.0,7294400000.0,7310300000.0
24,Inventory,670100000.0,639700000.0,584400000.0,599400000.0
25,Accounts Payable,440900000.0,406500000.0,374000000.0,367900000.0
0,Investments,34200000.0,-17100000.0,-5000000.0,-29200000.0
1,Change To Liabilities,35200000.0,31600000.0,-48000000.0,17100000.0
2,Total Cashflows From Investing Activities,-480900000.0,-215000000.0,-41500000.0,-123700000.0
3,Net Borrowings,-8700000.0,42900000.0,-17500000.0,191400000.0
4,Total Cash From Financing Activities,287500000.0,-208200000.0,-154500000.0,41900000.0
5,Change To Operating Activities,-2800000.0,-21600000.0,-14200000.0,19300000.0
6,Issuance Of Stock,305000000.0,305000000.0,47500000.0,47500000.0
7,Net Income,-54300000.0,109900000.0,81200000.0,57000000.0
8,Change In Cash,39700000.0,-375900000.0,-74900000.0,138700000.0
9,Effect Of Exchange Rate,100000.0,-500000.0,6600000.0,3300000.0
10,Total Cash From Operating Activities,233000000.0,47800000.0,114500000.0,217200000.0
11,Depreciation,97600000.0,95300000.0,94100000.0,95800000.0
12,Other Cashflows From Investing Activities,9500000.0,9500000.0,9500000.0,2500000.0
13,Change To Inventory,8700000.0,-43200000.0,15500000.0,25500000.0
14,Change To Account Receivables,-15900000.0,-93700000.0,-10400000.0,-11200000.0
15,Other Cashflows From Financing Activities,-8800000.0,-93700000.0,-19200000.0,17000000.0
16,Change To Netincome,164500000.0,-30500000.0,-3700000.0,13700000.0
17,Capital Expenditures,-43300000.0,-45500000.0,-53900000.0,-74600000.0
18,Repurchase Of Stock,,-157400000.0,-165300000.0,-166500000.0
