Unnamed: 0,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Intangible Assets,3197500000.0,3338500000.0,3539300000.0,3353900000.0
Capital Surplus,4182900000.0,3734800000.0,3590900000.0,3566500000.0
Total Liab,9317700000.0,9014300000.0,9997000000.0,9087100000.0
Total Stockholder Equity,2854500000.0,2925900000.0,3050400000.0,2780000000.0
Minority Interest,-25500000.0,11400000.0,10100000.0,9700000.0
Other Current Liab,112300000.0,132200000.0,175000000.0,94500000.0
Total Assets,12146700000.0,11951600000.0,13057500000.0,11876800000.0
Common Stock,800000.0,800000.0,800000.0,700000.0
Other Current Assets,21000000.0,21500000.0,209700000.0,11100000.0
Retained Earnings,208600000.0,207800000.0,88000000.0,-376000000.0
Other Liab,930000000.0,815000000.0,1878500000.0,1068300000.0
Good Will,4438600000.0,4399800000.0,4499600000.0,4032000000.0
Treasury Stock,-1537800000.0,-1017500000.0,-629300000.0,-411200000.0
Other Assets,184800000.0,205500000.0,1069500000.0,179800000.0
Cash,1187900000.0,1050700000.0,989700000.0,1525900000.0
Total Current Liabilities,974400000.0,802900000.0,792100000.0,704400000.0
Short Long Term Debt,241300000.0,98600000.0,45700000.0,73000000.0
Other Stockholder Equity,-29300000.0,-96800000.0,-39400000.0,-40000000.0
Property Plant Equipment,1896000000.0,1736000000.0,1709700000.0,1690700000.0
Total Current Assets,2287800000.0,2126300000.0,2200300000.0,2615900000.0
Long Term Investments,142000000.0,145500000.0,39100000.0,4500000.0
Net Tangible Assets,-4781600000.0,-4812400000.0,-4988500000.0,-4605900000.0
Net Receivables,441600000.0,445100000.0,462300000.0,480600000.0
Long Term Debt,7310300000.0,7396300000.0,7326200000.0,7314400000.0
Inventory,599400000.0,579800000.0,484200000.0,573500000.0
Accounts Payable,367900000.0,395600000.0,365100000.0,336000000.0
Investments,-29200000.0,-29200000.0,-29200000.0,-29200000.0
Change To Liabilities,-26800000.0,4400000.0,29400000.0,-109000000.0
Total Cashflows From Investing Activities,-218500000.0,26700000.0,-1675600000.0,-2095000000.0
Net Borrowings,-90900000.0,-169100000.0,712900000.0,2611600000.0
Total Cash From Financing Activities,-272000000.0,-652400000.0,423400000.0,2053100000.0
Change To Operating Activities,600000.0,16400000.0,-18400000.0,-18400000.0
Issuance Of Stock,528300000.0,112600000.0,5700000.0,13400000.0
Net Income,800000.0,124700000.0,467300000.0,48300000.0
Change In Cash,138900000.0,60000000.0,-535600000.0,378100000.0
Repurchase Of Stock,-635500000.0,-322100000.0,-218700000.0,-317800000.0
Effect Of Exchange Rate,3800000.0,-2300000.0,-2000000.0,33300000.0
Total Cash From Operating Activities,625600000.0,688000000.0,718600000.0,386700000.0
Depreciation,370300000.0,372200000.0,395900000.0,323100000.0
Other Cashflows From Investing Activities,65200000.0,33800000.0,3800000.0,4200000.0
Change To Inventory,-4600000.0,-97900000.0,3600000.0,-2500000.0
Change To Account Receivables,20300000.0,19300000.0,-6000000.0,-45900000.0
Other Cashflows From Financing Activities,-73900000.0,-269800000.0,-65700000.0,-240600000.0
Change To Netincome,265000000.0,248900000.0,-153200000.0,172700000.0
Capital Expenditures,-234600000.0,-273900000.0,-225000000.0,-190400000.0
Dividends Paid,,-4000000.0,-10800000.0,-13500000.0
