,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,2019000000.0,2113000000.0,2278000000.0,2432000000.0
1,Capital Surplus,2105000000.0,2019000000.0,1939000000.0,1972000000.0
2,Total Liab,55446000000.0,52474000000.0,50540000000.0,53198000000.0
3,Total Stockholder Equity,-12567000000.0,-11577000000.0,-12459000000.0,-12086000000.0
4,Minority Interest,1936000000.0,1978000000.0,1720000000.0,1856000000.0
5,Other Current Liab,3556000000.0,2860000000.0,2519000000.0,2786000000.0
6,Total Assets,44815000000.0,42875000000.0,39801000000.0,42968000000.0
7,Other Current Assets,860000000.0,701000000.0,481000000.0,603000000.0
8,Retained Earnings,31638000000.0,30987000000.0,31014000000.0,29859000000.0
9,Other Liab,7146000000.0,6416000000.0,6374000000.0,5902000000.0
10,Good Will,5964000000.0,5858000000.0,7189000000.0,7666000000.0
11,Treasury Stock,-46310000000.0,-44583000000.0,-45412000000.0,-43917000000.0
12,Other Assets,3480000000.0,2358000000.0,2422000000.0,2931000000.0
13,Cash,7280000000.0,6861000000.0,6593000000.0,8447000000.0
14,Total Current Liabilities,19615000000.0,18833000000.0,17191000000.0,15962000000.0
15,Deferred Long Term Asset Charges,1410000000.0,1153000000.0,977000000.0,1007000000.0
16,Short Long Term Debt,3124000000.0,4051000000.0,4054000000.0,2506000000.0
17,Other Stockholder Equity,-11181000000.0,-9363000000.0,-10111000000.0,-8535000000.0
18,Property Plant Equipment,7062000000.0,7397000000.0,7201000000.0,7271000000.0
19,Total Current Assets,21492000000.0,20514000000.0,19442000000.0,21594000000.0
20,Long Term Investments,4798000000.0,4635000000.0,1269000000.0,1074000000.0
21,Net Tangible Assets,-20550000000.0,-19548000000.0,-21926000000.0,-22184000000.0
22,Net Receivables,3761000000.0,3717000000.0,3564000000.0,3738000000.0
23,Long Term Debt,28131000000.0,26600000000.0,26942000000.0,31306000000.0
24,Inventory,9591000000.0,9235000000.0,8804000000.0,8806000000.0
25,Accounts Payable,2780000000.0,2299000000.0,2068000000.0,2242000000.0
26,Common Stock,,,-12459000000.0,
0,Investments,-47000000.0,-31000000.0,-63000000.0,-111000000.0
1,Change To Liabilities,406000000.0,451000000.0,-51000000.0,425000000.0
2,Total Cashflows From Investing Activities,-1154000000.0,-1811000000.0,-998000000.0,-3083000000.0
3,Net Borrowings,-356000000.0,-543000000.0,-2229000000.0,4172000000.0
4,Total Cash From Financing Activities,-8496000000.0,-8061000000.0,-9651000000.0,-2769000000.0
5,Change To Operating Activities,121000000.0,1108000000.0,910000000.0,-554000000.0
6,Net Income,8056000000.0,7185000000.0,7911000000.0,6035000000.0
7,Change In Cash,420000000.0,245000000.0,-1856000000.0,4145000000.0
8,Effect Of Exchange Rate,258000000.0,27000000.0,-685000000.0,1085000000.0
9,Total Cash From Operating Activities,9812000000.0,10090000000.0,9478000000.0,8912000000.0
10,Depreciation,981000000.0,964000000.0,989000000.0,875000000.0
11,Other Cashflows From Investing Activities,-505000000.0,418000000.0,501000000.0,-1424000000.0
12,Dividends Paid,-7364000000.0,-7161000000.0,-6885000000.0,-6520000000.0
13,Change To Inventory,-165000000.0,-548000000.0,-613000000.0,730000000.0
14,Change To Account Receivables,26000000.0,-331000000.0,53000000.0,-92000000.0
15,Other Cashflows From Financing Activities,-776000000.0,-357000000.0,-537000000.0,-421000000.0
16,Change To Netincome,647000000.0,1186000000.0,414000000.0,123000000.0
17,Capital Expenditures,-602000000.0,-852000000.0,-1436000000.0,-1548000000.0
