,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,68535000.0,68826000.0,88990000.0,87348000.0
1,Capital Surplus,2580327000.0,2557642000.0,2541987000.0,2517545000.0
2,Total Liab,4544591000.0,4340610000.0,3810391000.0,3829214000.0
3,Total Stockholder Equity,1899456000.0,2505381000.0,2333307000.0,2572871000.0
4,Minority Interest,55315000.0,33151000.0,28806000.0,22417000.0
5,Other Current Liab,802397000.0,150587000.0,57271000.0,32354000.0
6,Total Assets,6499362000.0,6879142000.0,6172504000.0,6424502000.0
7,Common Stock,880000.0,877000.0,874000.0,871000.0
8,Other Current Assets,1823284000.0,100195000.0,11989000.0,12129000.0
9,Retained Earnings,-310386000.0,361746000.0,252823000.0,428573000.0
10,Other Liab,172685000.0,646252000.0,234639000.0,246767000.0
11,Good Will,2105264000.0,2085104000.0,2396412000.0,2751174000.0
12,Treasury Stock,-371365000.0,-414884000.0,-462377000.0,-374118000.0
13,Other Assets,82335000.0,2585619000.0,128919000.0,66300000.0
14,Cash,378697000.0,99535000.0,50510000.0,67290000.0
15,Total Current Liabilities,1308185000.0,463576000.0,416377000.0,377389000.0
16,Deferred Long Term Asset Charges,3209000.0,3339000.0,3468000.0,3731000.0
17,Short Long Term Debt,153478000.0,43679000.0,34112000.0,34830000.0
18,Other Stockholder Equity,-371365000.0,-414884000.0,-462377000.0,-374118000.0
19,Property Plant Equipment,1719833000.0,1597382000.0,3107766000.0,3048130000.0
20,Total Current Assets,2523395000.0,542211000.0,450417000.0,471550000.0
21,Net Tangible Assets,-274343000.0,351451000.0,-152095000.0,-265651000.0
22,Net Receivables,297083000.0,321063000.0,352061000.0,360024000.0
23,Long Term Debt,2968948000.0,3105420000.0,3159375000.0,3205058000.0
24,Inventory,4851000.0,4075000.0,5055000.0,4787000.0
25,Accounts Payable,87815000.0,90257000.0,117740000.0,102299000.0
0,Change To Liabilities,77993000.0,-20135000.0,7701000.0,-10113000.0
1,Total Cashflows From Investing Activities,-281839000.0,-201141000.0,-360964000.0,-336526000.0
2,Net Borrowings,-26076000.0,-52984000.0,-61658000.0,-57305000.0
3,Total Cash From Financing Activities,-51499000.0,-61627000.0,-67330000.0,-60074000.0
4,Change To Operating Activities,69791000.0,19529000.0,37996000.0,20438000.0
5,Issuance Of Stock,2027000.0,570000.0,374000.0,2069000.0
6,Net Income,-672132000.0,108923000.0,-175750000.0,199835000.0
7,Change In Cash,254505000.0,49025000.0,-37098000.0,10227000.0
8,Repurchase Of Stock,-1843000.0,-2218000.0,-3781000.0,-5524000.0
9,Effect Of Exchange Rate,4087000.0,3546000.0,-2566000.0,7250000.0
10,Total Cash From Operating Activities,658807000.0,332904000.0,414080000.0,399577000.0
11,Depreciation,95256000.0,87923000.0,80342000.0,143010000.0
12,Other Cashflows From Investing Activities,-56967000.0,64673000.0,-89394000.0,-8353000.0
13,Change To Account Receivables,15340000.0,-18714000.0,-19702000.0,-28570000.0
14,Other Cashflows From Financing Activities,-25607000.0,-6995000.0,-2265000.0,686000.0
15,Change To Netincome,1059923000.0,143391000.0,473037000.0,65122000.0
16,Capital Expenditures,-216615000.0,-225061000.0,-253187000.0,-274177000.0
