,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,1113200000.0,1093500000.0,1078800000.0,1061500000.0
Total Liab,2049600000.0,2205100000.0,1966800000.0,1841400000.0
Total Stockholder Equity,-17100000.0,-170200000.0,-149600000.0,50100000.0
Other Current Liab,45400000.0,49500000.0,63200000.0,45600000.0
Total Assets,2032500000.0,2034900000.0,1817200000.0,1891500000.0
Common Stock,900000.0,900000.0,900000.0,900000.0
Other Current Assets,70900000.0,58800000.0,60600000.0,78400000.0
Retained Earnings,2385800000.0,2148700000.0,1855000000.0,1575900000.0
Other Liab,234800000.0,222100000.0,217800000.0,216400000.0
Good Will,186900000.0,186500000.0,186600000.0,200500000.0
Treasury Stock,-3517000000.0,-3413300000.0,-3084300000.0,-2588200000.0
Other Assets,62300000.0,61900000.0,96300000.0,118500000.0
Cash,123900000.0,37300000.0,46300000.0,68200000.0
Total Current Liabilities,701300000.0,1002700000.0,1008500000.0,654500000.0
Deferred Long Term Asset Charges,13200000.0,21500000.0,67000000.0,94400000.0
Short Long Term Debt,-200000.0,314100000.0,297300000.0,29400000.0
Other Stockholder Equity,-97200000.0,-103800000.0,-188800000.0,-157400000.0
Property Plant Equipment,658700000.0,627000000.0,408300000.0,397800000.0
Total Current Assets,1087600000.0,1120900000.0,1089400000.0,1137300000.0
Long Term Investments,37000000.0,38600000.0,36600000.0,37400000.0
Net Tangible Assets,-204000000.0,-356700000.0,-336200000.0,-150400000.0
Short Term Investments,5100000.0,2900000.0,,
Net Receivables,448300000.0,477800000.0,472700000.0,506500000.0
Long Term Debt,941400000.0,823400000.0,724800000.0,958600000.0
Inventory,439400000.0,544100000.0,509800000.0,484200000.0
Accounts Payable,340300000.0,372400000.0,433300000.0,348600000.0
Intangible Assets,,,,12900000.0
