,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Capital Surplus,1128900000.0,1090300000.0,1113200000.0,1109400000.0
1,Total Liab,2418000000.0,2235700000.0,2049600000.0,2096900000.0
2,Total Stockholder Equity,-213300000.0,-160700000.0,-17100000.0,-115700000.0
3,Other Current Liab,45300000.0,48800000.0,45400000.0,45100000.0
4,Total Assets,2204700000.0,2075000000.0,2032500000.0,1981200000.0
5,Common Stock,900000.0,900000.0,900000.0,900000.0
6,Other Current Assets,86800000.0,73300000.0,70900000.0,53500000.0
7,Retained Earnings,2576600000.0,2440900000.0,2385800000.0,2303700000.0
8,Other Liab,251300000.0,240200000.0,234800000.0,234800000.0
9,Good Will,186800000.0,186700000.0,186900000.0,186700000.0
10,Treasury Stock,-3919700000.0,-3692800000.0,-3517000000.0,-3529700000.0
11,Other Assets,98200000.0,93000000.0,62300000.0,89600000.0
12,Cash,44500000.0,35500000.0,123900000.0,55000000.0
13,Total Current Liabilities,1057800000.0,849100000.0,701300000.0,711000000.0
14,Deferred Long Term Asset Charges,12100000.0,7600000.0,13200000.0,15200000.0
15,Short Long Term Debt,254900000.0,154900000.0,-200000.0,
16,Other Stockholder Equity,-93100000.0,-99200000.0,-97200000.0,-114900000.0
17,Property Plant Equipment,659300000.0,657100000.0,658700000.0,640900000.0
18,Total Current Assets,1260400000.0,1138200000.0,1087600000.0,1064000000.0
19,Net Tangible Assets,-400100000.0,-347400000.0,-204000000.0,-302400000.0
20,Short Term Investments,2800000.0,4500000.0,5100000.0,4100000.0
21,Net Receivables,692500000.0,522600000.0,448300000.0,542700000.0
22,Long Term Debt,947100000.0,979000000.0,941400000.0,977800000.0
23,Inventory,433800000.0,502300000.0,439400000.0,408700000.0
24,Accounts Payable,404900000.0,372900000.0,340300000.0,361000000.0
25,Long Term Investments,,,37000000.0,
0,Investments,1800000.0,500000.0,-900000.0,-200000.0
1,Change To Liabilities,26200000.0,41200000.0,-29300000.0,63800000.0
2,Total Cashflows From Investing Activities,-18800000.0,-23800000.0,-23200000.0,-12200000.0
3,Net Borrowings,67300000.0,189100000.0,-39900000.0,-376800000.0
4,Total Cash From Financing Activities,-165300000.0,-45500000.0,-76800000.0,-417300000.0
5,Change To Operating Activities,82300000.0,-45100000.0,1200000.0,42200000.0
6,Issuance Of Stock,700000.0,900000.0,800000.0,600000.0
7,Net Income,170000000.0,84200000.0,111700000.0,131700000.0
8,Change In Cash,9000000.0,-88400000.0,68900000.0,10200000.0
9,Repurchase Of Stock,-204200000.0,-206000000.0,-7800000.0,-4500000.0
10,Effect Of Exchange Rate,1100000.0,-1600000.0,2700000.0,2700000.0
11,Total Cash From Operating Activities,192000000.0,-17500000.0,166200000.0,439700000.0
12,Depreciation,18200000.0,17400000.0,17200000.0,17500000.0
13,Dividends Paid,-29100000.0,-29500000.0,-29500000.0,-29500000.0
14,Change To Inventory,69500000.0,-62500000.0,-27300000.0,94500000.0
15,Change To Account Receivables,-170700000.0,-77500000.0,95800000.0,82200000.0
16,Change To Netincome,8900000.0,10800000.0,9400000.0,11200000.0
17,Capital Expenditures,-20800000.0,-24700000.0,-22600000.0,-12400000.0
18,Other Cashflows From Financing Activities,,,-400000.0,-7100000.0
