,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1111000000.0,1169000000.0,1588000000.0,1526000000.0
Capital Surplus,2359000000.0,2334000000.0,2309000000.0,2321000000.0
Total Liab,2096000000.0,3000000000.0,2819000000.0,4479000000.0
Total Stockholder Equity,2741000000.0,2322000000.0,2204000000.0,1167000000.0
Deferred Long Term Liab,98000000.0,94000000.0,77000000.0,
Other Current Liab,106000000.0,150000000.0,106000000.0,789000000.0
Total Assets,4837000000.0,5322000000.0,5023000000.0,5646000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Retained Earnings,841000000.0,291000000.0,156000000.0,-895000000.0
Other Liab,571000000.0,667000000.0,666000000.0,663000000.0
Good Will,2146000000.0,2096000000.0,1956000000.0,1780000000.0
Treasury Stock,-461000000.0,-305000000.0,-263000000.0,-261000000.0
Other Assets,308000000.0,1124000000.0,279000000.0,862000000.0
Cash,615000000.0,280000000.0,224000000.0,192000000.0
Total Current Liabilities,588000000.0,557000000.0,426000000.0,1174000000.0
Short Long Term Debt,59000000.0,34000000.0,18000000.0,136000000.0
Other Stockholder Equity,-38000000.0,8000000.0,4000000.0,6000000.0
Property Plant Equipment,262000000.0,299000000.0,201000000.0,202000000.0
Total Current Assets,1010000000.0,629000000.0,961000000.0,1242000000.0
Net Tangible Assets,-516000000.0,-943000000.0,-1340000000.0,-2139000000.0
Net Receivables,206000000.0,178000000.0,186000000.0,162000000.0
Long Term Debt,781000000.0,1606000000.0,1667000000.0,2642000000.0
Inventory,44000000.0,46000000.0,45000000.0,41000000.0
Accounts Payable,91000000.0,96000000.0,89000000.0,82000000.0
Other Current Assets,,44000000.0,1000000.0,759000000.0
Long Term Investments,,5000000.0,38000000.0,34000000.0
Short Term Investments,,,445000000.0,25000000.0
