Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1104000000.0,1102000000.0,1111000000.0,1113000000.0
Capital Surplus,2379000000.0,2370000000.0,2359000000.0,2352000000.0
Total Liab,2059000000.0,2056000000.0,2096000000.0,3087000000.0
Total Stockholder Equity,2508000000.0,2631000000.0,2741000000.0,2239000000.0
Deferred Long Term Liab,96000000.0,90000000.0,98000000.0,105000000.0
Other Current Liab,115000000.0,113000000.0,106000000.0,172000000.0
Total Assets,4567000000.0,4687000000.0,4837000000.0,5326000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Retained Earnings,922000000.0,868000000.0,841000000.0,351000000.0
Other Liab,567000000.0,554000000.0,571000000.0,676000000.0
Good Will,2168000000.0,2153000000.0,2146000000.0,2127000000.0
Treasury Stock,-795000000.0,-609000000.0,-461000000.0,-466000000.0
Other Assets,308000000.0,299000000.0,308000000.0,315000000.0
Cash,313000000.0,484000000.0,615000000.0,288000000.0
Total Current Liabilities,552000000.0,575000000.0,588000000.0,740000000.0
Short Long Term Debt,11000000.0,58000000.0,59000000.0,66000000.0
Other Stockholder Equity,-22000000.0,-17000000.0,-38000000.0,-49000000.0
Property Plant Equipment,257000000.0,251000000.0,262000000.0,264000000.0
Total Current Assets,730000000.0,882000000.0,1010000000.0,1507000000.0
Net Tangible Assets,-764000000.0,-624000000.0,-516000000.0,-1001000000.0
Net Receivables,208000000.0,182000000.0,206000000.0,214000000.0
Long Term Debt,781000000.0,775000000.0,781000000.0,1514000000.0
Inventory,42000000.0,50000000.0,44000000.0,40000000.0
Accounts Payable,113000000.0,96000000.0,91000000.0,100000000.0
Other Current Assets,,-1000000.0,,892000000.0
Net Income,54000000.0,27000000.0,490000000.0,-7000000.0
Change To Liabilities,0.0,12000000.0,-14000000.0,-19000000.0
Total Cashflows From Investing Activities,,-26000000.0,1531000000.0,-2000000.0
Net Borrowings,,-15000000.0,-766000000.0,-63000000.0
Total Cash From Financing Activities,,-180000000.0,-787000000.0,-66000000.0
Change To Operating Activities,,-23000000.0,-10000000.0,26000000.0
Issuance Of Stock,,4000000.0,4000000.0,1000000.0
Change In Cash,,-131000000.0,327000000.0,-13000000.0
Repurchase Of Stock,,-169000000.0,-7000000.0,-7000000.0
Total Cash From Operating Activities,,75000000.0,-419000000.0,55000000.0
Depreciation,,32000000.0,32000000.0,31000000.0
Other Cashflows From Investing Activities,,2000000.0,1544000000.0,2000000.0
Change To Inventory,,-14000000.0,-11000000.0,2000000.0
Change To Account Receivables,,18000000.0,14000000.0,-15000000.0
Change To Netincome,,17000000.0,-907000000.0,36000000.0
Capital Expenditures,,-6000000.0,-6000000.0,-5000000.0
Effect Of Exchange Rate,,,2000000.0,2000000.0
Other Cashflows From Financing Activities,,,-18000000.0,-4000000.0
